pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
d055c62453e45a559fb609be5adf5115f3255cd5a4bc758568980a904e272049,2026-04-01,NBA,DEN @ UTA,Cody Williams OVER 17.5 pts+ast,player_prop,NBA:cody_williams::pts_ast::OVER,17.5,A,"A:, pattern 'Prop Bet Guy pts+ast prop OVER' (33-24, 57.9%), Wilson 0.551, 1 source, record 68-48 (58.6%, n=116, combo_market_stat), confidence 48/100, adj: recency +0.030, line_bucket +0.010",1,Prop Bet Guy pts+ast prop OVER,True,0.5513,48,,sportsline
63efb272b3fa1fc86a2a61ff787fd0c87608d08217843eba01642333d3f4ffc7,2026-04-01,NBA,PHI @ WAS,Adem Bona UNDER 6.5 rebounds,player_prop,NBA:adem_bona::rebounds::UNDER,6.5,A,"A:, pattern 'OddsTrader rebounds prop UNDER' (22-10, 68.8%), Wilson 0.543, 1 source, record 33-21 (61.1%, n=54, combo_market_stat), confidence 44/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,OddsTrader rebounds prop UNDER,True,0.5427,44,,oddstrader
b2e5b11e724f4e99e7c9d477d950978c853f93d07a00f1156ed6d5e926246219,2026-04-01,NBA,PHI @ WAS,T Vukcevic UNDER 4.5 rebounds,player_prop,NBA:t_vukcevic::rebounds::UNDER,4.5,A,"A:, pattern 'OddsTrader rebounds prop UNDER' (22-10, 68.8%), Wilson 0.543, 1 source, record 33-21 (61.1%, n=54, combo_market_stat), confidence 44/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,OddsTrader rebounds prop UNDER,True,0.5427,44,,oddstrader
6f0cc7e1369148c295171138229c907d944a51bdb34e736993cdf8ee939a2640,2026-04-01,NBA,DEN @ UTA,Cody Williams OVER 14.5 points,player_prop,NBA:cody_williams::points::OVER,14.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.528, 1 source, record 427-383 (52.7%, n=810, combo_market_stat), confidence 36/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5285,36,,sportsline
d1854b0395d012b75a7c635e32a9fdba26a5e7486eff53d1794036a2dfd57a9c,2026-04-01,NBA,PHI @ WAS,Tre Johnson UNDER 2.5 assists,player_prop,NBA:tre_johnson::assists::UNDER,2.5,A,"A:, pattern 'OddsTrader assists prop UNDER' (23-11, 67.6%), Wilson 0.492, 1 source, record 28-20 (58.3%, n=48, combo_market_stat), confidence 17/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,OddsTrader assists prop UNDER,True,0.4921,17,,oddstrader
527b95790972bd7b2d50e8ebad09fb320524700bc0a79d75728a60aa928a9ece,2026-04-01,NBA,PHI @ WAS,Paul George UNDER 4.5 assists,player_prop,NBA:paul_george::assists::UNDER,4.5,A,"A:, pattern 'OddsTrader assists prop UNDER' (23-11, 67.6%), Wilson 0.492, 1 source, record 28-20 (58.3%, n=48, combo_market_stat), confidence 17/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,OddsTrader assists prop UNDER,True,0.4921,17,,oddstrader
5deb6dc97384e2027ed520f963b3db27e65c1b870ed7a7bd83a5c5e379ab0e46,2026-04-01,NBA,PHI @ WAS,Tyrese Maxey UNDER 29.5 points,player_prop,NBA:tyrese_maxey::points::UNDER,29.5,B,"B:, pattern 'OddsTrader points prop UNDER' (31-19, 62.0%), Wilson 0.540, 1 source, record 79-72 (52.3%, n=151, combo_market_stat), confidence 42/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,OddsTrader points prop UNDER,True,0.54,42,,oddstrader
2c666cf8caf45e69bcf7f2daeff220c3e2ce3f33d457d944e9fd96b13652d4b9,2026-04-01,NBA,? @ ?,Donovan Mitchell UNDER 6.0 assists,player_prop,NBA:donovan_mitchell::assists::UNDER,6.0,B,"B:, no pattern match, Wilson 0.537, 2 sources, record 14-13 (51.8%, n=27, combo_market), confidence 40/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5367,40,,covers|oddstrader
f43c478729a423e23758852147c608aebf9e6fcbb3cd1062b4d5d35ff28d3c58,2026-04-01,NBA,PHI @ WAS,D Barlow UNDER 7.0 points,player_prop,NBA:d_barlow::points::UNDER,7.0,B,"B:, no pattern match, Wilson 0.535, 2 sources, record 13-5 (72.2%, n=18, combo_market), confidence 39/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5347,39,,action|oddstrader
4723993a4113f83e21538f65bcfa9eda1ade75ab2a118dd166ae9bb179118ba3,2026-04-01,NBA,PHI @ WAS,Bub Carrington UNDER 8.5 reb+ast,player_prop,NBA:bub_carrington::reb_ast::UNDER,8.5,B,"B:, pattern 'OddsTrader reb+ast prop UNDER' (16-8, 66.7%), Wilson 0.534, 1 source, record 132-101 (56.6%, n=233, combo_market_stat), confidence 39/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,OddsTrader reb+ast prop UNDER,True,0.534,39,,oddstrader
25f41147b8135b957a2c78b7a866583569ddc7647132a879968c90a8a0eee746,2026-04-01,NBA,IND @ CHI,IND +5.5 (IND@CHI),spread,IND,5.5,B,"B:, pattern 'action spread' (553-490, 53.0%), Wilson 0.524, 1 source, record 645-565 (53.5%, n=1210, combo_market), confidence 34/100, adj: recency +0.020",1,action spread,True,0.5238,34,,action
3a49c937bd79284c6c121b5f0784230363dae92b478b37a07e4d0df6003630a3,2026-04-01,NBA,DEN @ UTA,Jamal Murray OVER 6.5 assists,player_prop,NBA:jamal_murray::assists::OVER,6.5,B,"B:, pattern 'sportsline assists prop OVER' (57-30, 65.5%), Wilson 0.521, 1 source, record 61-33 (64.9%, n=94, combo_market_stat), confidence 32/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,sportsline assists prop OVER,True,0.5214,32,,sportsline
c1132f6500bf094f7ca799659cd406445442b56be690c0c37ec5382859229b92,2026-04-01,NBA,ATL @ ORL,N Walker OVER 18.5 points,player_prop,NBA:n_walker::points::OVER,18.5,B,"B:, pattern 'Prop Bet Guy player prop' (319-281, 53.2%), Wilson 0.507, 1 source, record 427-383 (52.7%, n=810, combo_market_stat), confidence 25/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,Prop Bet Guy player prop,True,0.5066,25,,sportsline
b5c685bf2733ce4612e6d08b8770a9539006e0ca3a183586c1e4a95f85645805,2026-04-01,NBA,BOS @ MIA,J Tatum OVER 8.5 rebounds,player_prop,NBA:j_tatum::rebounds::OVER,8.5,B,"B:, pattern 'sportsline player prop OVER' (775-682, 53.2%), Wilson 0.506, 1 source, record 85-84 (50.3%, n=169, combo_market_stat), confidence 24/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,sportsline player prop OVER,True,0.5063,24,,sportsline
