pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
852a8d88e3fd8e34a328675fbe5157ce18a936e443fb240bed58974b4abcd58e,2026-04-17,NBA,CHA @ ORL,Desmond Bane OVER 19.5 points,player_prop,NBA:desmond_bane::points::OVER,19.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.568, 1 source, record 458-400 (53.4%, n=858, combo_market_stat), confidence 57/100, adj: recency +0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5684,57,,sportsline
2b2a5002166db6d4ff1714c92d4f1117fdd710bb75dd3bc4a80a3cc6e2b35e83,2026-04-17,NBA,GSW @ PHX,G Santos OVER 12.5 points,player_prop,NBA:g_santos::points::OVER,12.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.568, 1 source, record 458-400 (53.4%, n=858, combo_market_stat), confidence 57/100, adj: recency +0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5684,57,,sportsline
9ec4d3a4db8586d90bbec2a5368d029672a9c6f50163c1d069ce713dd2dd4b2d,2026-04-17,NBA,GSW @ PHX,J Green OVER 18.5 points,player_prop,NBA:j_green::points::OVER,18.5,B,"B:, pattern 'Prop Bet Guy player prop' (319-281, 53.2%), Wilson 0.575, 2 sources, record 469-431 (52.5%, n=900, consensus_market_stat), confidence 61/100, adj: stat +0.010, line_bucket +0.010",2,Prop Bet Guy player prop,True,0.5754,61,,bettingpros_props|sportsline
f2b0919912ab80b886314c3f3684f9d160ff87c5348e7b436b5f6308f8085750,2026-04-17,NBA,? @ ?,Coby White OVER 4.5 reb+ast,player_prop,NBA:coby_white::reb_ast::OVER,4.5,B,"B:, no pattern match, Wilson 0.566, 2 sources, record 777-702 (53.1%, n=1479, consensus_market), confidence 56/100, adj: stat +0.010, line_bucket +0.010",2,,True,0.5663,56,,bettingpros_props|oddstrader
92369c5e0f0b7e4aadac3dab81a27b0fb2da1fd4892fd217b64e95efba2112f8,2026-04-17,NBA,? @ ?,G Williams OVER 5.0 points,player_prop,NBA:g_williams::points::OVER,5.0,B,"B:, no pattern match, Wilson 0.564, 2 sources, record 469-431 (52.5%, n=900, consensus_market_stat), confidence 55/100, adj: stat +0.010, line_bucket +0.010",2,,True,0.5638,55,,bettingpros_props|oddstrader
e3fbd869e7e1e2cedb8f1bd525221928cac309e0a4231cbd710fdc2c2efa697a,2026-04-17,NBA,CHA @ ORL,Kon Knueppel UNDER 19.5 pts+ast,player_prop,NBA:kon_knueppel::pts_ast::UNDER,19.5,B,"B:, pattern 'sportsline player prop UNDER' (189-130, 59.2%), Wilson 0.560, 1 source, record 73-51 (58.9%, n=124, combo_market_stat), confidence 53/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,sportsline player prop UNDER,True,0.5603,53,,sportsline
27f2c4dfd8be83d2fc9e6916d6556de573acae36a49070fcd890f408ba32ae40,2026-04-17,NBA,CHA @ ORL,M Bridges OVER 5.5 rebounds,player_prop,NBA:m_bridges::rebounds::OVER,5.5,B,"B:, pattern 'sportsline player prop OVER' (775-682, 53.2%), Wilson 0.559, 1 source, record 89-88 (50.3%, n=177, combo_market_stat), confidence 52/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,sportsline player prop OVER,True,0.5594,52,,sportsline
9e145c958b9e48875390fa00c95c1719ce8988ecf984348d2f0b97bf5cbb1075,2026-04-17,NBA,? @ ?,Lamelo Ball OVER 31.5 pts+ast,player_prop,NBA:lamelo_ball::pts_ast::OVER,31.5,B,"B:, no pattern match, Wilson 0.556, 2 sources, record 777-702 (53.1%, n=1479, consensus_market), confidence 51/100, adj: stat +0.010",2,,True,0.5563,51,,bettingpros_props|oddstrader
15237f1af39316b26fd92578c9ab514cd6821b2ecbe5496481cbc0a0b24d989d,2026-04-17,NBA,? @ ?,Devin Booker OVER 27.0 points,player_prop,NBA:devin_booker::points::OVER,27.0,B,"B:, no pattern match, Wilson 0.555, 2 sources, record 469-431 (52.5%, n=900, consensus_market_stat), confidence 50/100, adj: stat +0.010, line_bucket +0.010",2,,True,0.5555,50,,bettingpros_props|covers
4dd1eb35d8f53c47fb30f1aea6959acec62d24bfcf4bbda5cf63a596b9534901,2026-04-17,NBA,CHA @ ORL,ORL +3 (CHA@ORL),spread,ORL,3.0,B,"B:, no pattern match, Wilson 0.518, 5 sources, record 50-69 (42.7%, n=119, consensus_market), confidence 31/100, adj: recency -0.020, expert +0.015",5,,True,0.5184,31,,action|betql|oddstrader|sportsline|vegasinsider
