pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
33a87d470501c33d8224968485fa55d78bd983a931f794dc3a9911447b9c6235,2026-04-22,NBA,ORL @ DET,Franz Wagner OVER 17.5 points,player_prop,NBA:franz_wagner::points::OVER,17.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.537, 1 source, record 464-409 (53.1%, n=873, combo_market_stat), confidence 41/100, adj: recency -0.010, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5372,41,,sportsline
6f6f41235eda6d71737bc3af71f2b4abfe095e7f5a695ec5d8bc9878c4d66788,2026-04-22,NBA,ORL @ DET,Jalen Duren UNDER 10.5 rebounds,player_prop,NBA:jalen_duren::rebounds::UNDER,10.5,A,"A:, pattern 'OddsTrader rebounds prop UNDER' (22-10, 68.8%), Wilson 0.512, 1 source, record 49-31 (61.3%, n=80, combo_market_stat), confidence 27/100, adj: stat +0.010, line_bucket +0.010",1,OddsTrader rebounds prop UNDER,True,0.5121,27,,oddstrader
72b1d5293dbf51c2836c5c89e8da337dcda4058dad250a55210e81df77db5686,2026-04-22,NBA,PHX @ OKC,O Ighodaro OVER 5.5 points,player_prop,NBA:o_ighodaro::points::OVER,5.5,B,"B:, no pattern match, Wilson 0.585, 2 sources, record 512-456 (53.3%, n=968, consensus_market_stat), confidence 66/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5846,66,,sportsline|vegasinsider
7efa647ea2c165308a9603ca59aa89d924ece50ec8988666cef0991270de2208,2026-04-22,NBA,PHX @ OKC,S Alexander OVER 29.5 points,player_prop,NBA:s_alexander::points::OVER,29.5,B,"B:, no pattern match, Wilson 0.570, 2 sources, record 17-13 (58.6%, n=30, combo_market_stat), confidence 58/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5696,58,,action|covers
058b7c886558d25987d6e2dd6cd127fdcb723d8d320dc0fb7f1dcafbdb78cf45,2026-04-22,NBA,PHX @ OKC,J Williams OVER 23.5 pts+ast,player_prop,NBA:j_williams::pts_ast::OVER,23.5,B,"B:, pattern 'sportsline player prop OVER' (775-682, 53.2%), Wilson 0.556, 1 source, record 74-54 (57.8%, n=128, combo_market_stat), confidence 51/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,sportsline player prop OVER,True,0.556,51,,sportsline
aae97aa1b3c9f3324ef558645d1a03e9b03602707b71c8e5c082a5ca551a7d23,2026-04-22,NBA,? @ ?,D Jenkins OVER 2.5 assists,player_prop,NBA:d_jenkins::assists::OVER,2.5,B,"B:, no pattern match, Wilson 0.553, 2 sources, record 20-14 (58.8%, n=34, combo_market_direction), confidence 49/100, adj: recency +0.030, line_bucket +0.010",2,,True,0.5527,49,,betql|oddstrader
2da2ac767dc71a48a049556c9aa3af963996620ab90e05d1e145bb3258e983d5,2026-04-22,NBA,ORL @ DET,Cade Cunningham UNDER 44.5 pts+reb+ast,player_prop,NBA:cade_cunningham::pts_reb_ast::UNDER,44.5,B,"B:, pattern 'Alex Selesnick player prop' (116-95, 55.0%), Wilson 0.550, 2 sources, record 116-95 (55.0%, n=211, pattern_hist), confidence 47/100, adj: recency +0.030, expert +0.015",2,Alex Selesnick player prop,True,0.5497,47,,oddstrader|sportsline
79eddf8dc4e61c96823e2ba3e551cae8d937135e43a1818e011c758ebc654ae0,2026-04-22,NBA,PHX @ OKC,Jordan Goodwin UNDER 8.5 points,player_prop,NBA:jordan_goodwin::points::UNDER,8.5,B,"B:, no pattern match, Wilson 0.538, 2 sources, record 272-259 (51.6%, n=531, combo_market_stat), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5385,41,,action|betql
b0509d166774e9a9923facdc5e297c9cff2c1b5b4cdecdb6ca981e407291d100,2026-04-22,NBA,ORL @ DET,Cade Cunningham UNDER 15.5 reb+ast,player_prop,NBA:cade_cunningham::reb_ast::UNDER,15.5,B,"B:, pattern 'OddsTrader reb+ast prop UNDER' (16-8, 66.7%), Wilson 0.533, 1 source, record 191-154 (55.4%, n=345, combo_market_stat), confidence 38/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,OddsTrader reb+ast prop UNDER,True,0.5327,38,,oddstrader
f99b72f4ddfe4768f2bfabb92f8d7ff633e23714614d7766c41d68b94fc9bc03,2026-04-22,NBA,ORL @ DET,Jalen Duren UNDER 13.5 reb+ast,player_prop,NBA:jalen_duren::reb_ast::UNDER,13.5,B,"B:, pattern 'OddsTrader reb+ast prop UNDER' (16-8, 66.7%), Wilson 0.533, 1 source, record 191-154 (55.4%, n=345, combo_market_stat), confidence 38/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,OddsTrader reb+ast prop UNDER,True,0.5327,38,,oddstrader
38ff63a3ebf1d715a32f8e1e0faf2a4147b3beadb063dc550c5a546d913addae,2026-04-22,NBA,ORL @ DET,Cade Cunningham UNDER 28.5 points,player_prop,NBA:cade_cunningham::points::UNDER,28.5,B,"B:, pattern 'OddsTrader points prop UNDER' (31-19, 62.0%), Wilson 0.530, 1 source, record 110-95 (53.7%, n=205, combo_market_stat), confidence 37/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,OddsTrader points prop UNDER,True,0.5304,37,,oddstrader
1d3db60c45c289c42dfae75cf6fff775d52e6dc31edbe12dfb6be390afa6d1ab,2026-04-22,NBA,PHX @ OKC,OVER 215.5 (PHX@OKC),total,OVER,215.5,B,"B:, no pattern match, Wilson 0.526, 3 sources, record 16-10 (61.5%, n=26, combo_overall), confidence 35/100, adj: recency +0.030, expert +0.015",3,,True,0.5262,35,,action|sportsline|vegasinsider
d89c97611e6db00b4913f6957c7e3feb16e71f1ef09a89a19e584dbd55ed83e9,2026-04-22,NBA,ORL @ DET,Ausar Thompson OVER 7.5 reb+ast,player_prop,NBA:ausar_thompson::reb_ast::OVER,7.5,B,"B:, no pattern match, Wilson 0.526, 2 sources, record 8-8 (50.0%, n=16, combo_market_direction), confidence 35/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",2,,True,0.5261,35,,action|sportsline
9ad49cf6ca2845c3ad17b4f8c94915343dab446dd7ca8b47105bcefd2a65109d,2026-04-22,NBA,ORL @ DET,Tobias Harris UNDER 15.5 points,player_prop,NBA:tobias_harris::points::UNDER,15.5,B,"B:, pattern 'betql player prop UNDER' (2832-2336, 54.8%), Wilson 0.510, 1 source, record 3343-3164 (51.4%, n=6507, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,betql player prop UNDER,True,0.5099,26,,betql
b4b9b0179887d794d775aa314e37d582b46eca37ca72ba2cda3ce3a56d5c7d95,2026-04-22,NBA,ORL @ DET,Jalen Duren UNDER 18.5 points,player_prop,NBA:jalen_duren::points::UNDER,18.5,B,"B:, pattern 'betql player prop UNDER' (2832-2336, 54.8%), Wilson 0.510, 1 source, record 3343-3164 (51.4%, n=6507, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,betql player prop UNDER,True,0.5099,26,,betql
0e59b2f1611c1bd9dccb3e57aedf01e65e0abf956234470a8217f3ffdbbf4f6e,2026-04-22,NBA,PHX @ OKC,Alex Caruso UNDER 5.5 points,player_prop,NBA:alex_caruso::points::UNDER,5.5,B,"B:, pattern 'betql player prop UNDER' (2832-2336, 54.8%), Wilson 0.510, 1 source, record 3343-3164 (51.4%, n=6507, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,betql player prop UNDER,True,0.5099,26,,betql
9ed9897c235f36afde602ad39d2f66a7bcc99d69d7d3014dd9eb5af28bf194e8,2026-04-22,NBA,PHX @ OKC,J Williams UNDER 18.5 points,player_prop,NBA:j_williams::points::UNDER,18.5,B,"B:, pattern 'betql player prop UNDER' (2832-2336, 54.8%), Wilson 0.510, 1 source, record 3343-3164 (51.4%, n=6507, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,betql player prop UNDER,True,0.5099,26,,betql
ef58d2466ba987665863c31b00ecd80008152aa3409771958abaed79f89cfe62,2026-04-22,NBA,ORL @ DET,Tobias Harris UNDER 5.5 rebounds,player_prop,NBA:tobias_harris::rebounds::UNDER,5.5,B,"B:, pattern 'betql rebounds prop UNDER' (325-254, 56.1%), Wilson 0.507, 1 source, record 1661-1616 (50.7%, n=3277, combo_market_stat), confidence 25/100, adj: stat +0.010, line_bucket +0.010",1,betql rebounds prop UNDER,True,0.5074,25,,betql
4fe3c11f373212f90f4382c4396d2001ee86b47906120923102152debb0e786d,2026-04-22,NBA,PHX @ OKC,Alex Caruso OVER 2.5 rebounds,player_prop,NBA:alex_caruso::rebounds::OVER,2.5,C,"C:, no pattern match, Wilson 0.542, 1 source, record 192-196 (49.5%, n=388, combo_market_stat), confidence 43/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,,True,0.5418,43,,action
00a16fa9718c472658386abb24c1e9b20f0cee2e595aedbe38b3b46113317158,2026-04-22,NBA,ORL @ DET,Cade Cunningham OVER 9.5 assists,player_prop,NBA:cade_cunningham::assists::OVER,9.5,C,"C:, no pattern match, Wilson 0.536, 1 source, record 247-203 (55.0%, n=450, combo_market_stat), confidence 40/100, adj: recency +0.030, line_bucket +0.010",1,,True,0.5357,40,,action
d8a4170c83ebcdf59b9c452c2e369adbcf08218eaa6ad79e2b5328d0df0dcaa8,2026-04-22,NBA,ORL @ DET,Paolo Banchero OVER 4.5 assists,player_prop,NBA:paolo_banchero::assists::OVER,4.5,C,"C:, no pattern match, Wilson 0.535, 1 source, record 247-203 (55.0%, n=450, combo_market_stat), confidence 39/100, adj: recency +0.030, line_bucket +0.010",1,,True,0.535,39,,action
e5161c30d9cc8deca3ffb52d04feb2ef788a6aee754bd1036a6c63c51552e83a,2026-04-22,NBA,PHX @ OKC,J Williams OVER 5.5 assists,player_prop,NBA:j_williams::assists::OVER,5.5,C,"C:, no pattern match, Wilson 0.535, 1 source, record 247-203 (55.0%, n=450, combo_market_stat), confidence 39/100, adj: recency +0.030, line_bucket +0.010",1,,True,0.535,39,,action
6951cb87e31c492fae86c5173e57038a7becaaba772f65e20c400e79acc9314a,2026-04-22,NBA,ORL @ DET,D Jenkins OVER 4.5 reb+ast,player_prop,NBA:d_jenkins::reb_ast::OVER,4.5,C,"C:, no pattern match, Wilson 0.533, 1 source, record 191-154 (55.4%, n=345, combo_market_stat), confidence 38/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,,True,0.5327,38,,oddstrader
bf1fc4f175b5e0d6730f38e5a9cc59476941d84436f44fd0facb0d3e98a62ab2,2026-04-22,NBA,ORL @ DET,Anthony Black OVER 4.5 reb+ast,player_prop,NBA:anthony_black::reb_ast::OVER,4.5,C,"C:, no pattern match, Wilson 0.533, 1 source, record 191-154 (55.4%, n=345, combo_market_stat), confidence 38/100, adj: recency +0.020, stat +0.010, line_bucket +0.010",1,,True,0.5327,38,,oddstrader
322cad9c38995ed96a82e16ecccec5c0035a6a0f02199d3abcc567ff1a0b62ae,2026-04-22,NBA,ORL @ DET,Jalen Suggs UNDER 4.5 assists,player_prop,NBA:jalen_suggs::assists::UNDER,4.5,C,"C:, pattern 'betql assists prop UNDER' (309-261, 54.2%), Wilson 0.525, 1 source, record 884-971 (47.6%, n=1855, combo_market_stat), confidence 34/100, adj: recency +0.030, line_bucket +0.010",1,betql assists prop UNDER,True,0.525,34,,betql
9efc9f9089eb0b417b1dfbd9447e44de8940fececf0ab1048e863c325691d420,2026-04-22,NBA,ORL @ DET,D Jenkins OVER 9.5 pts+ast,player_prop,NBA:d_jenkins::pts_ast::OVER,9.5,C,"C:, no pattern match, Wilson 0.509, 1 source, record 152-142 (51.7%, n=294, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,,True,0.5092,26,,oddstrader
dc553084bf57621df9930a88217353d42b474ae18b8feeb4ed691f1c8db2db4e,2026-04-22,NBA,ORL @ DET,Paolo Banchero OVER 25.5 pts+ast,player_prop,NBA:paolo_banchero::pts_ast::OVER,25.5,C,"C:, no pattern match, Wilson 0.509, 1 source, record 152-142 (51.7%, n=294, combo_market_stat), confidence 26/100, adj: stat +0.010, line_bucket +0.010",1,,True,0.5092,26,,oddstrader
903427bd5ea08bb1a0f52e111895687a75b29865a8ba3c2f67b566689351e0f9,2026-04-22,NBA,ORL @ DET,Cade Cunningham UNDER 38.5 pts+ast,player_prop,NBA:cade_cunningham::pts_ast::UNDER,38.5,C,"C:, no pattern match, Wilson 0.499, 1 source, record 152-142 (51.7%, n=294, combo_market_stat), confidence 21/100, adj: stat +0.010",1,,True,0.4992,21,,oddstrader
b0bf2efa591c52ea1b7a4a4764785db01ef77060157596a4efd96ac817df0d5e,2026-04-22,NBA,ORL @ DET,Jalen Suggs OVER 9.5 reb+ast,player_prop,NBA:jalen_suggs::reb_ast::OVER,9.5,C,"C:, no pattern match, Wilson 0.492, 1 source, record 158-168 (48.5%, n=326, combo_market_stat), confidence 17/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,,True,0.4924,17,,action
