pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
10944ceb16512e09935a6e32724cdf24684a919ef99d7494e75dc491a3ec74ba,2026-04-21,NBA,HOU @ LAL,HOU -5 (HOU@LAL),spread,HOU,-5.0,A,"A:, no pattern match, Wilson 0.603, 5 sources, record 58-83 (41.7%, n=141, consensus_market), confidence 75/100, adj: recency +0.030, expert +0.015",5,,True,0.6026,75,,action|betql|covers|sportsline|vegasinsider
a2257bb91701dad5cb16d5f6e0f69714938bd6bebc4689c706080a8283a3d57e,2026-04-21,NBA,PHI @ BOS,Derrick White UNDER 4.5 rebounds,player_prop,NBA:derrick_white::rebounds::UNDER,4.5,A,"A:, pattern 'OddsTrader rebounds prop UNDER' (22-10, 68.8%), Wilson 0.510, 1 source, record 48-31 (60.8%, n=79, combo_market_stat), confidence 27/100, adj: stat +0.010, line_bucket +0.010",1,OddsTrader rebounds prop UNDER,True,0.5104,27,,oddstrader
f1c4bcefe82d045678cb6211f036aacaaf27cb1e1e2b62c532358bacb57f10ee,2026-04-21,NBA,? @ ?,Dylan Harper OVER 9.5 points,player_prop,NBA:dylan_harper::points::OVER,9.5,B,"B:, no pattern match, Wilson 0.624, 2 sources, record 508-455 (53.2%, n=963, consensus_market_stat), confidence 86/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.6235,86,,bettingpros_props|sportsline
1228083a73a82e54ae679b711f97b60ff4ee0b47d206a39e040267d115596523,2026-04-21,NBA,? @ ?,Lebron James UNDER 24.5 points,player_prop,NBA:lebron_james::points::UNDER,24.5,B,"B:, no pattern match, Wilson 0.608, 2 sources, record 508-455 (53.2%, n=963, consensus_market_stat), confidence 78/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.6082,78,,betql|bettingpros_props
e66fb75d1adbfd1d92333307a6b6fb344b88fd7b0198109dfde2c4464a60bf8f,2026-04-21,NBA,PHI @ BOS,Nikola Vucevic OVER 7.5 points,player_prop,NBA:nikola_vucevic::points::OVER,7.5,B,"B:, no pattern match, Wilson 0.538, 3 sources, record 14-11 (60.9%, n=25, combo_overall), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",3,,True,0.5379,41,,action|betql|vegasinsider
bc46fa78933283292b6340e33a818b648aa87d13e04fe1da2b73a05ed5a4be8d,2026-04-21,NBA,PHI @ BOS,Jayson Tatum UNDER 9.5 rebounds,player_prop,NBA:jayson_tatum::rebounds::UNDER,9.5,B,"B:, pattern 'betql rebounds prop UNDER' (325-254, 56.1%), Wilson 0.537, 1 source, record 1659-1613 (50.7%, n=3272, combo_market_stat), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,betql rebounds prop UNDER,True,0.5374,41,,betql
e71aea2acdf52f3f20bc717f72828208a2047e4cfd06f61d594ee0e76a5d2427,2026-04-21,NBA,PHI @ BOS,Neemias Queta UNDER 7.5 rebounds,player_prop,NBA:neemias_queta::rebounds::UNDER,7.5,B,"B:, pattern 'betql rebounds prop UNDER' (325-254, 56.1%), Wilson 0.537, 1 source, record 1659-1613 (50.7%, n=3272, combo_market_stat), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,betql rebounds prop UNDER,True,0.5374,41,,betql
98dbeb9acbfcc5493687b5c4f812118f886527b58e8a00eeab53ae67121cb9e3,2026-04-21,NBA,HOU @ LAL,Lebron James UNDER 6.5 rebounds,player_prop,NBA:lebron_james::rebounds::UNDER,6.5,B,"B:, pattern 'betql rebounds prop UNDER' (325-254, 56.1%), Wilson 0.537, 1 source, record 1659-1613 (50.7%, n=3272, combo_market_stat), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,betql rebounds prop UNDER,True,0.5374,41,,betql
e00f019588c8d89ca5512e477c96b4f89f6fa71e2cb9510d1ab9303c70f678c5,2026-04-21,NBA,POR @ SAS,Stephon Castle OVER 6.5 assists,player_prop,NBA:stephon_castle::assists::OVER,6.5,B,"B:, pattern 'sportsline assists prop OVER' (57-30, 65.5%), Wilson 0.535, 1 source, record 66-38 (63.5%, n=104, combo_market_stat), confidence 40/100, adj: recency -0.010, expert +0.015, line_bucket +0.010",1,sportsline assists prop OVER,True,0.5351,40,,sportsline
1dbbe74fd568d349d448864088f8946b8f3ba2684158a9c34fd1204c6c56ea17,2026-04-21,NBA,HOU @ LAL,Alperen Sengun OVER 5.5 assists,player_prop,NBA:alperen_sengun::assists::OVER,5.5,B,"B:, pattern 'sportsline assists prop OVER' (57-30, 65.5%), Wilson 0.535, 1 source, record 66-38 (63.5%, n=104, combo_market_stat), confidence 40/100, adj: recency -0.010, expert +0.015, line_bucket +0.010",1,sportsline assists prop OVER,True,0.5351,40,,sportsline
a86c9fa6e41a25717dfbb687bf906c61c9a491af1a30b68141699ab3bf3b39ed,2026-04-21,NBA,PHI @ BOS,Quentin Grimes UNDER 2.5 assists,player_prop,NBA:quentin_grimes::assists::UNDER,2.5,B,"B:, pattern 'action assists prop UNDER' (59-30, 66.3%), Wilson 0.534, 1 source, record 245-203 (54.8%, n=448, combo_market_stat), confidence 39/100, adj: recency +0.030, line_bucket +0.010",1,action assists prop UNDER,True,0.5339,39,,action
a06a508473ff9499cdf08d9ed052ba63335e1d5c2bcc3b523d35259da833dc3d,2026-04-21,NBA,PHI @ BOS,Quentin Grimes OVER 4.5 reb+ast,player_prop,NBA:quentin_grimes::reb_ast::OVER,4.5,B,"B:, no pattern match, Wilson 0.528, 2 sources, record 48-39 (55.2%, n=87, combo_overall), confidence 36/100, adj: recency +0.030, expert -0.015, stat +0.010, line_bucket +0.010",2,,True,0.5281,36,,action|oddstrader
db181048f98eeb00f376204002bcb1c5c3f7c7ea551b2f30417da78b489252de,2026-04-21,NBA,PHI @ BOS,Neemias Queta OVER 9.5 points,player_prop,NBA:neemias_queta::points::OVER,9.5,B,"B:, pattern 'Prop Bet Guy player prop' (319-281, 53.2%), Wilson 0.528, 1 source, record 464-407 (53.3%, n=871, combo_market_stat), confidence 36/100, adj: stat +0.010, line_bucket +0.010",1,Prop Bet Guy player prop,True,0.5281,36,,sportsline
0d0879353f43a2e076da12f3ea2c23f4b5706ee4e475a221b71bbcbb07604e76,2026-04-21,NBA,POR @ SAS,Deni Avdija OVER 23.5 points,player_prop,NBA:deni_avdija::points::OVER,23.5,B,"B:, pattern 'Prop Bet Guy player prop' (319-281, 53.2%), Wilson 0.528, 1 source, record 464-407 (53.3%, n=871, combo_market_stat), confidence 36/100, adj: stat +0.010, line_bucket +0.010",1,Prop Bet Guy player prop,True,0.5281,36,,sportsline
0f8dca6ff9df5a3687589bec2ab7542693d90abee6902d31e70291b4d9892974,2026-04-21,NBA,POR @ SAS,Scoot Henderson OVER 10.0 points,player_prop,NBA:scoot_henderson::points::OVER,10.0,B,"B:, no pattern match, Wilson 0.526, 2 sources, record 11-6 (64.7%, n=17, combo_market), confidence 35/100, adj: recency +0.030, expert -0.015, stat +0.010, line_bucket +0.010",2,,True,0.5261,35,,action|bettingpros_props
9ed1d91f8919edd64f8012886911df7cbc400df75a7855e0c3782c463dc65700,2026-04-21,NBA,PHI @ BOS,Tyrese Maxey OVER 25.5 points,player_prop,NBA:tyrese_maxey::points::OVER,25.5,B,"B:, pattern 'Markus Markets (expert)' (131-93, 58.5%), Wilson 0.524, 1 source, record 909-914 (49.9%, n=1823, combo_market_stat), confidence 34/100, adj: recency -0.010, stat +0.010, line_bucket +0.010",1,Markus Markets (expert),True,0.5245,34,,action
93d5983d76f649ef3df68ca00a0c85c43be2aef0e61de3fec125fd20e86d902e,2026-04-21,NBA,POR @ SAS,Victor Wembanyama OVER 2.5 3-pointers,player_prop,NBA:victor_wembanyama::threes::OVER,2.5,B,"B:, no pattern match, Wilson 0.518, 2 sources, record 399-389 (51.3%, n=788, combo_market_direction), confidence 30/100, adj: recency +0.030, stat -0.010, line_bucket +0.010",2,,True,0.5177,30,,action|betql
