pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
040a4fbb9a293ed3f08858b0be49c05f940862f65e2bd63dc1a311e4a46ebad1,2026-04-03,NBA,MIN @ PHI,A Bona UNDER 5.5 rebounds,player_prop,NBA:a_bona::rebounds::UNDER,5.5,A,"A:, pattern 'OddsTrader rebounds prop UNDER' (22-10, 68.8%), Wilson 0.538, 1 source, record 35-22 (61.4%, n=57, combo_market_stat), confidence 41/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,OddsTrader rebounds prop UNDER,True,0.5378,41,,oddstrader
3c333dc7064762a48ccbb2c45e6f2a81cbee986b9289636058fa385a174ad126,2026-04-03,NBA,CHI @ NYK,Jalen Brunson OVER 25.5 points,player_prop,NBA:jalen_brunson::points::OVER,25.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.528, 1 source, record 428-385 (52.6%, n=813, combo_market_stat), confidence 36/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5282,36,,sportsline
717d2619fba16d82a895b32a0f85a7b04fc376b1d81ae99692a5d2fa7001fa84,2026-04-03,NBA,TOR @ MEM,Scottie Barnes OVER 8.0 assists,player_prop,NBA:scottie_barnes::assists::OVER,8.0,A,"A:, pattern 'Mike Barner assists prop OVER' (17-8, 68.0%), Wilson 0.525, 3 sources, record 17-8 (68.0%, n=25, pattern_hist), confidence 34/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",3,Mike Barner assists prop OVER,True,0.525,34,,action|juicereel_sxebets|sportsline
7494b8213ce33b4c3640f2a9fc2329935bf17872323c64df8df11ad8afa97381,2026-04-03,NBA,UTA @ HOU,Tari Eason OVER 10.5 points,player_prop,NBA:tari_eason::points::OVER,10.5,B,"B:, pattern 'nukethebooks player prop OVER' (149-121, 55.2%), Wilson 0.587, 1 source, record 108-72 (60.0%, n=180, combo_market_stat), confidence 67/100, adj: recency +0.030, expert +0.015, stat +0.010, line_bucket +0.010",1,nukethebooks player prop OVER,True,0.5869,67,,juicereel_nukethebooks
86a992c338bd202c26030d5b57ee40a59e2fcb6346f0fe69f1c87b086def06f5,2026-04-03,NBA,IND @ CHA,CHA -16.5 (IND@CHA),spread,CHA,-16.5,B,"B:, no pattern match, Wilson 0.583, 3 sources, record 131-132 (50.6%, n=263, consensus_market), confidence 65/100",3,,True,0.5834,65,,action|betql|vegasinsider
4fa0c67d2ddb1eb09b3f9a807aec2a40110e8ddb66dfb1c5ec76090774a6810d,2026-04-03,NBA,ATL @ BKN,ATL -16.5 (ATL@BKN),spread,ATL,-16.5,B,"B:, no pattern match, Wilson 0.571, 3 sources, record 131-132 (50.6%, n=263, consensus_market), confidence 58/100, adj: expert -0.015",3,,True,0.5709,58,,action|betql|vegasinsider
8caabd2d2c51aa2a8060f07352dbce04c25784700d6c6ba254226ed84d8f4c91,2026-04-03,NBA,CHI @ NYK,Josh Hart UNDER 12.5 reb+ast,player_prop,NBA:josh_hart::reb_ast::UNDER,12.5,B,"B:, pattern 'OddsTrader reb+ast prop UNDER' (16-8, 66.7%), Wilson 0.540, 1 source, record 140-105 (57.1%, n=245, combo_market_stat), confidence 42/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",1,OddsTrader reb+ast prop UNDER,True,0.5398,42,,oddstrader
5504e52ef1d90fd852b238ae523f17ce3bb8712b5e479d17b4d301b6baf88546,2026-04-03,NBA,ATL @ BKN,Ziaire Williams OVER 10.5 points,player_prop,NBA:ziaire_williams::points::OVER,10.5,B,"B:, no pattern match, Wilson 0.534, 2 sources, record 11-5 (68.8%, n=16, combo_market_direction), confidence 39/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5336,39,,action|oddstrader
beec336f008b0a864eb2a71e2b1a1996b85dd57855d43bd18db9a868ab8d8673,2026-04-03,NBA,MIN @ PHI,Paul George OVER 18.5 points,player_prop,NBA:paul_george::points::OVER,18.5,B,"B:, no pattern match, Wilson 0.532, 2 sources, record 11-5 (68.8%, n=16, combo_market_direction), confidence 38/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5325,38,,action|oddstrader
a05966dacb269d077fd159950e0864279a84e467061ab3651c343644d889c376,2026-04-03,NBA,? @ ?,Josh Giddey UNDER 9.5 assists,player_prop,NBA:josh_giddey::assists::UNDER,9.5,B,"B:, no pattern match, Wilson 0.525, 3 sources, record 36-38 (49.3%, n=74, consensus_market), confidence 34/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",3,,True,0.5251,34,,betql|covers|juicereel_sxebets
