pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
1b405178f33490b92a5b4321bac09fd60260aa48e1cb3b2af2c2a1f999b9877c,2026-03-15,NBA,MIN @ OKC,Shai Gilgeous Alexander OVER 6.0 assists,player_prop,NBA:shai_gilgeous_alexander::assists::OVER,6.0,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.623, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 86/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6232,86,,bettingpros_experts
fc378fbe470688082bb0bac3cc1c3ce488d86fe2a6df42b1fd0225f3e1fd824f,2026-03-15,NBA,MIN @ OKC,Live Julius Randle OVER 4.5 assists,player_prop,NBA:live_julius_randle::assists::OVER,4.5,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.623, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 86/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6232,86,,bettingpros_experts
1619abac440a0d629bcf1c58c6e3f12fe98ad36e17e392012f01354de7aa0440,2026-03-15,NBA,DAL @ CLE,Live James Harden OVER 6.5 assists,player_prop,NBA:live_james_harden::assists::OVER,6.5,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.622, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 85/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6221,85,,bettingpros_experts
6d94b3ad06bb7dc50ae80de3cacaec7594e0047dafddb15968f308226b91047a,2026-03-15,NBA,DAL @ CLE,James Harden OVER 5.5 assists,player_prop,NBA:james_harden::assists::OVER,5.5,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.622, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 85/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6221,85,,bettingpros_experts
220654be2c28ab67dd8f2df51dd461b48b78e85e330fcad50d2d173708a26f96,2026-03-15,NBA,DAL @ CLE,Cooper Flagg OVER 2.5 assists,player_prop,NBA:cooper_flagg::assists::OVER,2.5,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.622, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 85/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6221,85,,bettingpros_experts
f151fa4a1fd40ecb2066b09923a67eb22d24a63526532c8f085127b9fd7c8395,2026-03-15,NBA,MIN @ OKC,Chet Holmgren OVER 1.5 blocks,player_prop,NBA:chet_holmgren::blocks::OVER,1.5,A,"A:, pattern 'bettingpros experts player prop OVER' (381-207, 64.8%), Wilson 0.616, 1 source, record 462-272 (63.9%, n=734, combo_market_direction), confidence 82/100, adj: recency +0.030, stat -0.010",1,bettingpros experts player prop OVER,True,0.6155,82,,bettingpros_experts
3a4f37de0809a0cb3ba6e399d0e5f6a84e2e6ca345b421f116b8f32b0115793a,2026-03-15,NBA,POR @ PHI,Jerami Grant OVER 2.0 assists,player_prop,NBA:jerami_grant::assists::OVER,2.0,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.614, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 81/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6141,81,,bettingpros_experts
8cb491d68b8cef63fc0f0eb7a36d80bcafdb54b76d1120bf11a281c43154448d,2026-03-15,NBA,POR @ PHI,Toumani Camara OVER 2.0 assists,player_prop,NBA:toumani_camara::assists::OVER,2.0,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.614, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 81/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6141,81,,bettingpros_experts
2625b88beca6f4032ce7e72f7306092dfbaf940bd03715d8a043b3d21733af6d,2026-03-15,NBA,MIN @ OKC,Anthony Edwards OVER 2.5 assists,player_prop,NBA:anthony_edwards::assists::OVER,2.5,A,"A:, pattern 'bettingpros experts assists OVER' (55-15, 78.6%), Wilson 0.614, 1 source, record 67-26 (73.6%, n=93, combo_market_stat), confidence 81/100, adj: recency +0.030",1,bettingpros experts assists OVER,True,0.6141,81,,bettingpros_experts
dc137d335334321e936abb67980726854f87398343df9894d9fda5e0b258187c,2026-03-15,NBA,DAL @ CLE,Cooper Flagg OVER 4.5 rebounds,player_prop,NBA:cooper_flagg::rebounds::OVER,4.5,A,"A:, pattern 'bettingpros experts rebounds OVER' (66-31, 68.0%), Wilson 0.612, 1 source, record 80-48 (64.0%, n=128, combo_market_stat), confidence 80/100, adj: recency +0.030",1,bettingpros experts rebounds OVER,True,0.6122,80,,bettingpros_experts
