avg_odds,bets_with_units,losses,n,net_units,odds_count,odds_sum,pushes,rating_bucket,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
-108.1835138387485,1663,819,1663,-72.5319999999991,1662,-179801.0,7,unrated,-0.042931298794310936,sportsline,1689.4899999999702,0,0.4814,0.5054347826086957,837
-82.07377049180327,610,288,610,18.871999999999957,610,-50065.0,6,unrated,0.01411708382579559,juicereel_unitvacuum,1336.8199999999927,0,0.4833,0.5231788079470199,316
-51.94444444444444,144,65,144,18.70900000000001,144,-7480.0,0,unrated,0.12887648963284415,juicereel_nukethebooks,145.1700000000002,0,0.4671,0.5486111111111112,79
-101.82051282051282,78,38,78,-2.708000000000004,78,-7942.0,0,unrated,-0.03259901288070308,dimers,83.07,0,0.4039,0.5128205128205128,40
63.0,10,6,10,-1.5970000000000013,10,630.0,0,unrated,-0.06307266982622436,juicereel_sxebets,25.320000000000004,0,0.1682,0.4,4
