avg_odds,bets_with_units,by_market,display_pair,expert_a,expert_b,losses,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
,0,"{""spread"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Larry Hartstein [sportsline] + Thomas Casale [sportsline],Larry Hartstein [sportsline],Thomas Casale [sportsline],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Bruce Marshall [sportsline] + Larry Hartstein [sportsline],Bruce Marshall [sportsline],Larry Hartstein [sportsline],0,0,0.0,0,0.0,0,,2,0.0,0,,,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Bruce Marshall [sportsline] + Zack Cimini [sportsline],Bruce Marshall [sportsline],Zack Cimini [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""moneyline"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Eric Cohen [sportsline] + Zack Cimini [sportsline],Eric Cohen [sportsline],Zack Cimini [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Micah Roberts [sportsline] + Mike Tierney [sportsline],Micah Roberts [sportsline],Mike Tierney [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Micah Roberts [sportsline] + Zack Cimini [sportsline],Micah Roberts [sportsline],Zack Cimini [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
