avg_odds,bets_with_units,by_market,expert_name,losses,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,3,"{""player_prop"": {""losses"": 3, ""n"": 4, ""net_units"": -3.0, ""wilson_lower"": 0.0456, ""win_pct"": 0.25, ""wins"": 1}}",Royals Props,3,4,-3.0,0,0.0,0,-1.0,action,3.0,1,0.0456,0.25,1
,2,"{""player_prop"": {""losses"": 2, ""n"": 2, ""net_units"": -2.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Allan Lem,2,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
,1,"{""player_prop"": {""losses"": 1, ""n"": 2, ""net_units"": -1.0, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}}",Dan Gaspar,1,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
,2,"{""player_prop"": {""losses"": 2, ""n"": 2, ""net_units"": -2.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Doug Ziefel,2,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
,1,"{""player_prop"": {""losses"": 1, ""n"": 1, ""net_units"": -1.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Ryan Minion,1,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
