atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-89.33333333333333,12,UNDER,Dimers AI Model,0,total,12,11.633999999999999,12,-1072.0,0,0.9435523114355231,dimers,12.329999999999998,0,0.7575,1.0,12
,-111.0,11,HOME,Chip Patterson,6,spread,11,-1.4769999999999999,11,-1221.0,0,-0.13427272727272727,sportsline,11.0,0,0.2127,0.45454545454545453,5
,-112.11111111111111,9,HOME,Eric Cohen,5,spread,9,-1.326,9,-1009.0,0,-0.14733333333333334,sportsline,9.0,0,0.1888,0.4444444444444444,4
,-122.77777777777777,9,HOME,Thomas Casale,5,moneyline,9,-2.159,9,-1105.0,0,-0.254,sportsline,8.5,0,0.1888,0.4444444444444444,4
,-110.75,8,AWAY,Jeff Hochman,2,spread,8,3.4080000000000004,8,-886.0,0,0.42600000000000005,sportsline,8.0,0,0.4093,0.75,6
,-112.25,8,FLA,Micah Roberts,3,spread,8,1.5389999999999997,8,-898.0,0,0.18191489361702123,sportsline,8.46,0,0.3057,0.625,5
,-110.25,8,MSU,Micah Roberts,1,spread,8,5.622,8,-882.0,0,0.6692857142857143,sportsline,8.4,0,0.5291,0.875,7
,-109.5,8,AWAY,Thomas Casale,3,spread,8,2.017,8,-876.0,0,0.2689333333333333,sportsline,7.5,0,0.3057,0.625,5
,-108.0,7,OVER,Bob Konarski,4,total,7,-1.2600000000000002,7,-756.0,0,-0.17548746518105857,sportsline,7.179999999999999,0,0.1582,0.42857142857142855,3
,-108.57142857142857,7,UNDER,Chip Patterson,5,total,7,-3.255,7,-760.0,0,-0.4483471074380165,sportsline,7.260000000000001,0,0.0822,0.2857142857142857,2
,-110.0,7,HOME,Mike Tierney,4,spread,7,-1.327,7,-770.0,0,-0.18957142857142856,sportsline,7.0,0,0.1582,0.42857142857142855,3
,-116.33333333333333,6,UNDER,Chip Patterson,3,team_total,6,-0.43899999999999995,6,-698.0,0,-0.06816770186335402,sportsline,6.44,0,0.1876,0.5,3
,-110.0,6,AWAY,Eric Cohen,3,spread,6,-0.31199999999999983,6,-660.0,0,-0.05199999999999997,sportsline,6.0,0,0.1876,0.5,3
,-54.166666666666664,6,AWAY,Micah Roberts,1,moneyline,6,3.3000000000000003,6,-325.0,0,0.55,sportsline,6.0,0,0.4365,0.8333333333333334,5
,-113.28571428571429,7,HOU,Micah Roberts,2,spread,7,1.6179999999999999,7,-793.0,1,0.21718120805369123,sportsline,7.450000000000001,0,0.3,0.6666666666666666,4
,-113.0,5,UNDER,Matt Severance,2,total,5,0.2250000000000001,5,-565.0,0,0.05000000000000002,sportsline,4.5,0,0.2307,0.6,3
,-112.0,5,MICH,Micah Roberts,3,spread,5,-1.2840000000000003,5,-560.0,0,-0.24318181818181822,sportsline,5.28,0,0.1176,0.4,2
,-110.0,5,NEB,Micah Roberts,3,spread,5,-1.2400000000000002,5,-550.0,0,-0.23619047619047623,sportsline,5.25,0,0.1176,0.4,2
,-111.0,5,ALA,Thomas Casale,2,spread,5,0.7399999999999999,5,-555.0,0,0.14041745730550284,sportsline,5.27,0,0.2307,0.6,3
,-126.0,5,AWAY,Zack Cimini,4,moneyline,5,-2.39,5,-630.0,0,-0.5975,sportsline,4.0,0,0.0362,0.2,1
,-10.4,5,,sXeBets,2,total,5,2.191,5,-52.0,0,0.183500837520938,juicereel_sxebets,11.940000000000001,0,0.2307,0.6,3
