atomic_stat,avg_odds,bets_with_units,direction,losses,market_type,n,net_units,odds_count,odds_sum,pushes,rating_bucket,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-110.0,2,CAL,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-109.0,2,CAMP,1,spread,2,-0.08700000000000008,2,-218.0,0,unrated,-0.04162679425837325,sportsline,2.09,0,0.0945,0.5,1
,-108.0,2,CHAR,1,spread,2,-0.07500000000000007,2,-216.0,0,unrated,-0.03605769230769234,sportsline,2.08,0,0.0945,0.5,1
,-112.5,2,CREIGH,2,spread,2,-2.12,2,-225.0,0,unrated,-1.0,sportsline,2.12,0,0.0,0.0,0
,-108.5,2,ECKU,2,spread,2,-2.08,2,-217.0,0,unrated,-1.0,sportsline,2.08,0,0.0,0.0,0
,-115.0,2,FAMU,2,spread,2,-2.14,2,-230.0,0,unrated,-1.0,sportsline,2.14,0,0.0,0.0,0
,-105.0,2,GASO,1,spread,2,-0.050000000000000044,2,-210.0,0,unrated,-0.02439024390243905,sportsline,2.05,0,0.0945,0.5,1
,-107.0,2,GAST,0,spread,2,1.9249999999999998,2,-214.0,0,unrated,0.9344660194174756,sportsline,2.06,0,0.3424,1.0,2
,-110.0,2,IND,0,spread,2,1.91,2,-220.0,0,unrated,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-110.0,2,LIPP,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-114.0,2,LMU,1,spread,2,-0.1250000000000001,2,-228.0,0,unrated,-0.05868544600938973,sportsline,2.13,0,0.0945,0.5,1
,-114.5,2,MARST,2,spread,2,-2.14,2,-229.0,0,unrated,-1.0,sportsline,2.14,0,0.0,0.0,0
,-107.5,2,MCNS,1,spread,2,-0.07900000000000007,2,-215.0,0,unrated,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-111.0,2,MIA,1,spread,2,-0.10400000000000009,2,-222.0,0,unrated,-0.04928909952606639,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-106.0,2,MONM,0,spread,2,1.9449999999999998,2,-212.0,0,unrated,0.9441747572815533,sportsline,2.06,0,0.3424,1.0,2
,-114.0,2,MRMCK,1,spread,2,-0.1270000000000001,2,-228.0,0,unrated,-0.05962441314553996,sportsline,2.13,0,0.0945,0.5,1
,-110.0,2,MSST,2,spread,2,-2.1,2,-220.0,0,unrated,-1.0,sportsline,2.1,0,0.0,0.0,0
,-110.0,2,MURR,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-109.0,2,NCOL,1,spread,2,-0.08500000000000008,2,-218.0,0,unrated,-0.04066985645933018,sportsline,2.09,0,0.0945,0.5,1
,-107.5,2,NEV,1,spread,2,-0.06500000000000006,2,-215.0,0,unrated,-0.0314009661835749,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-112.0,2,NIOWA,0,spread,2,1.894,2,-224.0,0,unrated,0.8933962264150942,sportsline,2.12,0,0.3424,1.0,2
,-114.0,2,NW,1,spread,2,-0.1250000000000001,2,-228.0,0,unrated,-0.05868544600938973,sportsline,2.13,0,0.0945,0.5,1
,-110.5,2,ORLU,0,spread,2,1.9020000000000001,2,-221.0,0,unrated,0.9057142857142857,sportsline,2.1,0,0.3424,1.0,2
,-111.0,2,PACF,0,spread,2,1.9009999999999998,2,-222.0,0,unrated,0.900947867298578,sportsline,2.1100000000000003,0,0.3424,1.0,2
,-110.0,2,RUT,2,spread,2,-2.09,2,-220.0,0,unrated,-1.0,sportsline,2.09,0,0.0,0.0,0
,-110.0,2,SDAK,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-117.5,2,SFLA,2,spread,2,-2.16,2,-235.0,0,unrated,-1.0,sportsline,2.16,0,0.0,0.0,0
,-110.0,2,STAN,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,STHRT,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-106.0,2,STLO,1,spread,2,-0.05500000000000005,2,-212.0,0,unrated,-0.026699029126213615,sportsline,2.06,0,0.0945,0.5,1
,-107.5,2,TARLT,1,spread,2,-0.07900000000000007,2,-215.0,0,unrated,-0.038164251207729497,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-107.5,2,TOWS,1,spread,2,-0.06500000000000006,2,-215.0,0,unrated,-0.0314009661835749,sportsline,2.0700000000000003,0,0.0945,0.5,1
,-111.0,2,UCF,1,spread,2,-0.10400000000000009,2,-222.0,0,unrated,-0.04928909952606639,sportsline,2.1100000000000003,0,0.0945,0.5,1
,-112.5,2,UCI,1,spread,2,-0.12,2,-225.0,0,unrated,-0.056603773584905655,sportsline,2.12,0,0.0945,0.5,1
,-109.0,2,UCLA,1,spread,2,-0.08700000000000008,2,-218.0,0,unrated,-0.04162679425837325,sportsline,2.09,0,0.0945,0.5,1
,-1.5,2,UMBC,1,spread,2,-0.019000000000000017,2,-3.0,0,unrated,-0.00945273631840797,sportsline,2.01,0,0.0945,0.5,1
,-110.0,2,UTA,1,spread,2,-0.09500000000000008,2,-220.0,0,unrated,-0.04523809523809528,sportsline,2.1,0,0.0945,0.5,1
,-110.0,2,UVA,0,spread,2,1.91,2,-220.0,0,unrated,0.9095238095238094,sportsline,2.1,0,0.3424,1.0,2
,-108.0,2,VT,1,spread,2,-0.07500000000000007,2,-216.0,0,unrated,-0.03605769230769234,sportsline,2.08,0,0.0945,0.5,1
,-115.0,2,WAKE,2,spread,2,-2.14,2,-230.0,0,unrated,-1.0,sportsline,2.14,0,0.0,0.0,0
,-113.0,2,WASH,2,spread,2,-2.12,2,-226.0,0,unrated,-1.0,sportsline,2.12,0,0.0,0.0,0
,-110.5,2,XAV,1,spread,2,-0.09999999999999998,2,-221.0,0,unrated,-0.04761904761904761,sportsline,2.1,0,0.0945,0.5,1
,-109.5,2,YALE,1,spread,2,-0.08500000000000008,2,-219.0,0,unrated,-0.04066985645933018,sportsline,2.09,0,0.0945,0.5,1
,-148.0,1,CIN,0,moneyline,1,0.804,1,-148.0,0,unrated,0.6756302521008404,dimers,1.19,0,0.2065,1.0,1
,850.0,1,COL,0,moneyline,1,2.125,1,850.0,0,unrated,8.5,dimers,0.25,0,0.2065,1.0,1
,-375.0,1,CONN,0,moneyline,1,0.421,1,-375.0,0,unrated,0.2664556962025316,dimers,1.58,0,0.2065,1.0,1
,-556.0,1,DAY,0,moneyline,1,0.306,1,-556.0,0,unrated,0.18,dimers,1.7,0,0.2065,1.0,1
,-110.0,1,GTOWN,1,moneyline,1,-1.05,1,-110.0,0,unrated,-1.0,dimers,1.05,0,0.0,0.0,0
,-550.0,1,HOU,0,moneyline,1,0.307,1,-550.0,0,unrated,0.1816568047337278,dimers,1.69,0,0.2065,1.0,1
,-275.0,1,LAF,0,moneyline,1,0.535,1,-275.0,0,unrated,0.36394557823129253,dimers,1.47,0,0.2065,1.0,1
,-176.0,1,MIZZ,0,moneyline,1,0.727,1,-176.0,0,unrated,0.56796875,dimers,1.28,0,0.2065,1.0,1
,-102.0,1,RICE,1,moneyline,1,-1.01,1,-102.0,0,unrated,-1.0,dimers,1.01,0,0.0,0.0,0
,-115.0,1,TROY,1,moneyline,1,-1.07,1,-115.0,0,unrated,-1.0,dimers,1.07,0,0.0,0.0,0
,-190.0,1,TULSA,1,moneyline,1,-1.31,1,-190.0,0,unrated,-1.0,dimers,1.31,0,0.0,0.0,0
,130.0,1,VAN,0,moneyline,1,1.131,1,130.0,0,unrated,1.3,dimers,0.87,0,0.2065,1.0,1
,-112.0,1,CIN,0,spread,1,0.946,1,-112.0,0,unrated,0.8924528301886792,dimers,1.06,0,0.2065,1.0,1
,-109.0,1,CLEM,0,spread,1,0.954,1,-109.0,0,unrated,0.9173076923076923,dimers,1.04,0,0.2065,1.0,1
,-113.0,1,COL,0,spread,1,0.938,1,-113.0,0,unrated,0.8849056603773584,dimers,1.06,0,0.2065,1.0,1
,-110.0,1,CONN,0,spread,1,0.955,1,-110.0,0,unrated,0.9095238095238094,dimers,1.05,0,0.2065,1.0,1
,-105.0,1,DAY,0,spread,1,0.971,1,-105.0,0,unrated,0.9519607843137254,dimers,1.02,0,0.2065,1.0,1
,-115.0,1,DUQ,1,spread,1,-1.07,1,-115.0,0,unrated,-1.0,dimers,1.07,0,0.0,0.0,0
