atomic_stat,avg_odds,bets_with_units,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
,-110.71428571428571,7,Chip Patterson,3,1st_half_spread,7,0.6489999999999998,7,-775.0,0,0.08829931972789112,sportsline,7.3500000000000005,0,0.2505,0.5714285714285714,4
,-81.57142857142857,7,Chip Patterson,6,moneyline,7,-5.225,7,-571.0,0,-0.7236842105263158,sportsline,7.22,0,0.0257,0.14285714285714285,1
,-110.0,7,Mike Tierney,4,spread,7,-1.327,7,-770.0,0,-0.18957142857142856,sportsline,7.0,0,0.1582,0.42857142857142855,3
,-112.5,6,Matt Severance,2,total,6,1.1340000000000003,6,-675.0,0,0.20618181818181824,sportsline,5.5,0,0.3,0.6666666666666666,4
points,-113.6,5,Chip Patterson,2,player_prop,5,0.6189999999999998,5,-568.0,0,0.12379999999999995,sportsline,5.0,0,0.2307,0.6,3
,-10.4,5,sXeBets,2,total,5,2.191,5,-52.0,0,0.183500837520938,juicereel_sxebets,11.940000000000001,0,0.2307,0.6,3
,-111.75,4,Mike McClure,2,total,4,-0.19799999999999995,4,-447.0,0,-0.04949999999999999,sportsline,4.0,0,0.15,0.5,2
,-109.25,4,Mike Tierney,2,total,4,-0.17399999999999993,4,-437.0,0,-0.04349999999999998,sportsline,4.0,0,0.15,0.5,2
points,,3,Royals Props,3,player_prop,4,-3.0,0,0.0,0,-1.0,action,3.0,1,0.0456,0.25,1
,-113.0,3,Bruce Marshall,3,moneyline,3,-3.0,3,-339.0,0,-1.0,sportsline,3.0,0,0.0,0.0,0
,-117.66666666666667,3,Thomas Casale,2,team_total,3,-1.2350000000000003,3,-353.0,0,-0.3811728395061729,sportsline,3.24,0,0.0615,0.3333333333333333,1
points,-118.0,3,nukethebooks,1,player_prop,3,0.28299999999999986,3,-354.0,0,0.10481481481481476,juicereel_nukethebooks,2.7,0,0.2077,0.6666666666666666,2
rebounds,,2,Allan Lem,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
points,-120.0,2,Bob Konarski,0,player_prop,2,1.666,2,-240.0,0,0.833,sportsline,2.0,0,0.3424,1.0,2
,-120.0,2,Bob Konarski,0,team_total,2,1.816,2,-240.0,0,0.8330275229357798,sportsline,2.18,0,0.3424,1.0,2
,-112.5,2,Josh Nagel,1,spread,2,-0.13,2,-225.0,0,-0.065,sportsline,2.0,0,0.0945,0.5,1
points,-110.0,2,Micah Roberts,2,player_prop,2,-2.0,2,-220.0,0,-1.0,sportsline,2.0,0,0.0,0.0,0
,-114.0,2,Micah Roberts,2,team_total,2,-2.13,2,-228.0,0,-1.0,sportsline,2.13,0,0.0,0.0,0
,-117.5,2,Thomas Casale,0,1st_half_spread,2,1.838,2,-235.0,0,0.8509259259259259,sportsline,2.16,0,0.3424,1.0,2
,162.0,2,sXeBets,2,moneyline,2,-4.07,2,324.0,0,-1.0,juicereel_sxebets,4.07,0,0.0,0.0,0
,126.5,2,sXeBets,1,spread,2,1.7919999999999998,2,253.0,0,0.22974358974358972,juicereel_sxebets,7.8,0,0.0945,0.5,1
,-110.0,1,+671.5,0,total,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
points,,1,Dan Gaspar,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
rebounds,,0,Dan Gaspar,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
assists,,1,Doug Ziefel,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,,1,Doug Ziefel,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
points,,1,Ryan Minion,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
,-110.0,1,Sia Nejad,1,spread,1,-1.0,1,-110.0,0,-1.0,sportsline,1.0,0,0.0,0.0,0
,-120.0,1,Thomas Casale,0,player_prop,1,0.417,1,-120.0,0,0.834,sportsline,0.5,0,0.2065,1.0,1
points,-125.0,1,Thomas Casale,1,player_prop,1,-0.5,1,-125.0,0,-1.0,sportsline,0.5,0,0.0,0.0,0
,-115.0,1,Thomas Casale,0,total,1,0.93,1,-115.0,0,0.8691588785046729,sportsline,1.07,0,0.2065,1.0,1
,-114.0,1,UnitVacuum,1,player_prop,1,-1.14,1,-114.0,0,-1.0,juicereel_unitvacuum,1.14,0,0.0,0.0,0
points,-120.0,1,Zack Cimini,1,player_prop,1,-0.5,1,-120.0,0,-1.0,sportsline,0.5,0,0.0,0.0,0
rebounds,105.0,1,sXeBets,1,player_prop,1,-1.51,1,105.0,0,-1.0,juicereel_sxebets,1.51,0,0.0,0.0,0
