sport,date,source,event_key,matchup_key,game,market_type,selection,line,odds,player_name,player_key,stat_type,eligible_for_consensus,reason_if_ineligible
NBA,2026-04-25,oddstrader,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL,DET @ ORL,player_prop,Cade Cunningham under 15.5,15.5,-125,Cade Cunningham,nba:cade_cunningham,reb_ast,True,
NBA,2026-04-25,oddstrader,NBA:2026:04:25:LAL@HOU,NBA:2026:04:25:HOU-LAL,LAL @ HOU,player_prop,LeBron James under 1.5,1.5,105,LeBron James,nba:lebron_james,threes,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,player_prop,NBA:josh_hart::rebounds::OVER,7.5,-148,Josh Hart,NBA:josh_hart,rebounds,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,player_prop,NBA:josh_hart::pts_reb_ast::OVER,24.5,-113,Josh Hart,NBA:josh_hart,pts_reb_ast,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,player_prop,NBA:cj_mccollum::points::OVER,18.5,-125,Cj Mccollum,NBA:cj_mccollum,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:james_harden::reb_ast::OVER,10.5,-142,James Harden,NBA:james_harden,reb_ast,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:collin_murray_boyles::points::OVER,10.5,100,Collin Murray Boyles,NBA:collin_murray_boyles,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,-141,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,rebounds,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:brandon_ingram::points::OVER,19.5,-121,Brandon Ingram,NBA:brandon_ingram,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,player_prop,NBA:aaron_gordon::points::OVER,14.5,-110,Aaron Gordon,NBA:aaron_gordon,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,spread,DEN,-1.5,-115,,,,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,moneyline,DEN,,-126,,,,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,player_prop,NBA:cameron_johnson::points::OVER,11.5,-115,Cameron Johnson,NBA:cameron_johnson,points,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI,BOS @ PHI,player_prop,NBA:jayson_tatum::rebounds::OVER,9.5,-137,Jayson Tatum,NBA:jayson_tatum,rebounds,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,spread,DEN,-1.5,-115,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,total,UNDER,216.5,-110,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,spread,ATL,1.5,-110,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,total,UNDER,216.5,-108,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,player_prop,nba:cj_mccollum::points::OVER,19.5,-103,CJ McCollum,nba:cj_mccollum,points,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,spread,ATL,1.5,-110,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,total,UNDER,214.5,-108,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,moneyline,NYK,,-118,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,moneyline,TOR,,126,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,moneyline,TOR,,130,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,spread,CLE,-2.5,-114,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,spread,CLE,-2.5,-114,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,total,UNDER,234.5,-115,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,spread,DEN,-1.5,-118,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,moneyline,DEN,,-126,,,,True,
NBA,2026-04-23,vegasinsider,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,spread,DEN,-1.5,-115,,,,True,
NBA,2026-04-24,vegasinsider,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS,SAS @ POR,player_prop,nba:deni_avdija::points::OVER,23.5,-113,Deni Avdija,nba:deni_avdija,points,True,
NBA,2026-04-25,vegasinsider,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL,DET @ ORL,spread,DET,-2.5,-110,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN,MIN @ DEN,player_prop,NBA:jaden_mcdaniels::reb_ast::OVER,7.5,-120,Jaden Mcdaniels,NBA:jaden_mcdaniels,reb_ast,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS,SAS @ POR,player_prop,NBA:scoot_henderson::points::OVER,14.5,-125,Scoot Henderson,NBA:scoot_henderson,points,True,
NBA,2026-04-25,sportsline,NBA:2026:04:25:DET@ORL,NBA:2026:04:25:DET-ORL,DET @ ORL,player_prop,NBA:ausar_thompson::pts_reb::OVER,14.5,-121,Ausar Thompson,NBA:ausar_thompson,pts_reb,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX,PHX @ OKC,player_prop,NBA:devin_booker::points::OVER,22.5,-110,Devin Booker,NBA:devin_booker,points,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI,PHI @ BOS,player_prop,NBA:andre_drummond::pts_reb::OVER,13.5,-128,Andre Drummond,NBA:andre_drummond,pts_reb,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN,MIN @ DEN,player_prop,NBA:jamal_murray::points::OVER,26.5,-109,Jamal Murray,NBA:jamal_murray,points,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK,ATL @ NYK,player_prop,NBA:karl_anthony_towns::pts_reb::OVER,31.5,-143,Karl Anthony Towns,NBA:karl_anthony_towns,pts_reb,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR,TOR @ CLE,player_prop,NBA:scottie_barnes::rebounds::OVER,6.5,-127,Scottie Barnes,NBA:scottie_barnes,rebounds,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC,GSW @ LAC,player_prop,NBA:brandin_podziemski::points::OVER,13.5,-128,Brandin Podziemski,NBA:brandin_podziemski,points,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI,ORL @ PHI,player_prop,NBA:kelly_oubre_jr::pts_reb::OVER,18.5,-110,Kelly Oubre Jr,NBA:kelly_oubre_jr,pts_reb,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR,POR @ PHX,spread,PHX,-2.5,-120,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL,DET @ ORL,player_prop,NBA:wendell_carter_jr::pts_reb_ast::OVER,20.5,-111,Wendell Carter Jr,NBA:wendell_carter_jr,pts_reb_ast,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:BOS@PHI,NBA:2026:04:26:BOS-PHI,BOS @ PHI,player_prop,NBA:joel_embiid::points::OVER,19.5,102,Joel Embiid,NBA:joel_embiid,points,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS,SAS @ POR,player_prop,NBA:de_aaron_fox::points::OVER,19.5,-112,De Aaron Fox,NBA:de_aaron_fox,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:james_harden::reb_ast::OVER,10.5,-142,James Harden,NBA:james_harden,reb_ast,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL,ORL @ DET,player_prop,NBA:cade_cunningham::pts_reb_ast::UNDER,44.5,-117,Cade Cunningham,NBA:cade_cunningham,pts_reb_ast,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS,POR @ SAS,player_prop,NBA:deni_avdija::pts_reb_ast::OVER,36.5,-123,Deni Avdija,NBA:deni_avdija,pts_reb_ast,True,
NBA,2026-04-19,sportsline,NBA:2026:04:19:ORL@DET,NBA:2026:04:19:DET-ORL,ORL @ DET,player_prop,NBA:jalen_duren::points::UNDER,19.5,-111,Jalen Duren,NBA:jalen_duren,points,True,
NBA,2026-04-18,sportsline,NBA:2026:04:18:TOR@CLE,NBA:2026:04:18:CLE-TOR,TOR @ CLE,player_prop,NBA:james_harden::pts_reb_ast::UNDER,34.5,-116,James Harden,NBA:james_harden,pts_reb_ast,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI,ORL @ PHI,player_prop,NBA:franz_wagner::points::OVER,17.5,-132,Franz Wagner,NBA:franz_wagner,points,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR,POR @ PHX,player_prop,NBA:dillon_brooks::points::UNDER,19.5,-118,Dillon Brooks,NBA:dillon_brooks,points,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:DET@CHA,NBA:2026:04:10:CHA-DET,DET @ CHA,player_prop,NBA:kon_knueppel::points::UNDER,18.5,-122,Kon Knueppel,NBA:kon_knueppel,points,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA,MIA @ CHA,spread,CHA,-5.5,-118,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL,DET @ ORL,player_prop,NBA:jalen_duren::points::UNDER,15.5,-120,Jalen Duren,NBA:jalen_duren,points,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX,OKC @ PHX,player_prop,NBA:dillon_brooks::points::OVER,18.5,-113,Dillon Brooks,NBA:dillon_brooks,points,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS,SAS @ POR,team_total,SAS_UNDER,110.5,-115,,,,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL,LAL @ HOU,player_prop,NBA:alperen_sengun::assists::OVER,5.5,-136,Alperen Sengun,NBA:alperen_sengun,assists,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI,BOS @ PHI,player_prop,NBA:jayson_tatum::pts_reb::OVER,33.5,-118,Jayson Tatum,NBA:jayson_tatum,pts_reb,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX,PHX @ OKC,player_prop,NBA:jalen_williams::pts_ast::OVER,23.5,-110,Jalen Williams,NBA:jalen_williams,pts_ast,True,
NBA,2026-04-17,sportsline,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL,CHA @ ORL,player_prop,NBA:miles_bridges::rebounds::OVER,5.5,-152,Miles Bridges,NBA:miles_bridges,rebounds,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC,GSW @ LAC,player_prop,NBA:draymond_green::assists::OVER,5.5,-145,Draymond Green,NBA:draymond_green,assists,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR,POR @ PHX,player_prop,NBA:devin_booker::points::OVER,26.5,-112,Devin Booker,NBA:devin_booker,points,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:CLE@ATL,NBA:2026:04:10:ATL-CLE,CLE @ ATL,player_prop,NBA:evan_mobley::pts_reb::OVER,25.5,-161,Evan Mobley,NBA:evan_mobley,pts_reb,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX,OKC @ PHX,player_prop,NBA:jalen_green::points::OVER,19.5,100,Jalen Green,NBA:jalen_green,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,spread,DEN,-1.5,-115,,,,True,
NBA,2026-04-18,sportsline,NBA:2026:04:18:MIN@DEN,NBA:2026:04:18:DEN-MIN,MIN @ DEN,spread,DEN,-6.0,-110,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL,DET @ ORL,player_prop,NBA:ausar_thompson::reb_ast::OVER,8.5,-133,Ausar Thompson,NBA:ausar_thompson,reb_ast,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX,OKC @ PHX,spread,PHX,11.5,-120,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN,MIN @ DEN,player_prop,NBA:christian_braun::pts_reb_ast::OVER,17.5,-118,Christian Braun,NBA:christian_braun,pts_reb_ast,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL,LAL @ HOU,player_prop,NBA:marcus_smart::assists::OVER,4.5,-128,Marcus Smart,NBA:marcus_smart,assists,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:SAS@POR,NBA:2026:04:26:POR-SAS,SAS @ POR,player_prop,NBA:luke_kornet::pts_reb_ast::OVER,10.5,-106,Luke Kornet,NBA:luke_kornet,pts_reb_ast,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:CLE@TOR,NBA:2026:04:26:CLE-TOR,CLE @ TOR,player_prop,NBA:collin_murray_boyles::pts_reb::OVER,16.5,-130,Collin Murray Boyles,NBA:collin_murray_boyles,pts_reb,True,
NBA,2026-04-25,sportsline,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK,NYK @ ATL,player_prop,NBA:dyson_daniels::reb_ast::OVER,11.5,-110,Dyson Daniels,NBA:dyson_daniels,reb_ast,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS,SAS @ POR,player_prop,NBA:luke_kornet::pts_reb_ast::OVER,17.5,-115,Luke Kornet,NBA:luke_kornet,pts_reb_ast,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL,LAL @ HOU,player_prop,NBA:reed_sheppard::assists::OVER,2.5,-114,Reed Sheppard,NBA:reed_sheppard,assists,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:BOS@PHI,NBA:2026:04:24:BOS-PHI,BOS @ PHI,player_prop,NBA:jayson_tatum::rebounds::OVER,9.5,-137,Jayson Tatum,NBA:jayson_tatum,rebounds,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,-130,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,rebounds,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:CLE@TOR,NBA:2026:04:23:CLE-TOR,CLE @ TOR,player_prop,NBA:collin_murray_boyles::points::OVER,10.5,100,Collin Murray Boyles,NBA:collin_murray_boyles,points,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:NYK@ATL,NBA:2026:04:23:ATL-NYK,NYK @ ATL,player_prop,NBA:josh_hart::rebounds::OVER,7.5,-148,Josh Hart,NBA:josh_hart,rebounds,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX,PHX @ OKC,player_prop,NBA:oso_ighodaro::reb_ast::OVER,8.5,-125,Oso Ighodaro,NBA:oso_ighodaro,reb_ast,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL,ORL @ DET,player_prop,NBA:ausar_thompson::reb_ast::OVER,7.5,-138,Ausar Thompson,NBA:ausar_thompson,reb_ast,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:ORL@DET,NBA:2026:04:22:DET-ORL,ORL @ DET,1st_half_spread,DET,-4.5,-118,,,,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:HOU@LAL,NBA:2026:04:21:HOU-LAL,HOU @ LAL,spread,HOU,-4.5,-114,,,,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:POR@SAS,NBA:2026:04:21:POR-SAS,POR @ SAS,player_prop,NBA:scoot_henderson::points::OVER,10.5,100,Scoot Henderson,NBA:scoot_henderson,points,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:PHI@BOS,NBA:2026:04:21:BOS-PHI,PHI @ BOS,player_prop,NBA:jayson_tatum::rebounds::OVER,9.5,-130,Jayson Tatum,NBA:jayson_tatum,rebounds,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:MIN@DEN,NBA:2026:04:20:DEN-MIN,MIN @ DEN,player_prop,NBA:nikola_jokic::assists::OVER,9.5,-135,Nikola Jokic,NBA:nikola_jokic,assists,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:ATL@NYK,NBA:2026:04:20:ATL-NYK,ATL @ NYK,spread,ATL,6.5,-112,,,,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR,TOR @ CLE,player_prop,NBA:sandro_mamukelashvili::rebounds::OVER,4.5,120,Sandro Mamukelashvili,NBA:sandro_mamukelashvili,rebounds,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR,TOR @ CLE,player_prop,NBA:scottie_barnes::assists::OVER,5.5,-140,Scottie Barnes,NBA:scottie_barnes,assists,True,
NBA,2026-04-19,sportsline,NBA:2026:04:19:POR@SAS,NBA:2026:04:19:POR-SAS,POR @ SAS,player_prop,NBA:victor_wembanyama::reb_ast::OVER,15.5,-132,Victor Wembanyama,NBA:victor_wembanyama,reb_ast,True,
NBA,2026-04-19,sportsline,NBA:2026:04:19:ORL@DET,NBA:2026:04:19:DET-ORL,ORL @ DET,player_prop,NBA:paolo_banchero::points::OVER,20.5,-128,Paolo Banchero,NBA:paolo_banchero,points,True,
NBA,2026-04-19,sportsline,NBA:2026:04:19:PHI@BOS,NBA:2026:04:19:BOS-PHI,PHI @ BOS,player_prop,NBA:jayson_tatum::rebounds::OVER,9.5,110,Jayson Tatum,NBA:jayson_tatum,rebounds,True,
NBA,2026-04-18,sportsline,NBA:2026:04:18:MIN@DEN,NBA:2026:04:18:DEN-MIN,MIN @ DEN,player_prop,NBA:cameron_johnson::points::OVER,11.5,-115,Cameron Johnson,NBA:cameron_johnson,points,True,
NBA,2026-04-17,sportsline,NBA:2026:04:17:GSW@PHX,NBA:2026:04:17:GSW-PHX,GSW @ PHX,player_prop,NBA:gui_santos::assists::OVER,2.5,-155,Gui Santos,NBA:gui_santos,assists,True,
NBA,2026-04-17,sportsline,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL,CHA @ ORL,player_prop,NBA:brandon_miller::pts_reb_ast::OVER,28.5,-111,Brandon Miller,NBA:brandon_miller,pts_reb_ast,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC,GSW @ LAC,player_prop,NBA:gui_santos::rebounds::OVER,5.5,118,Gui Santos,NBA:gui_santos,rebounds,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI,ORL @ PHI,player_prop,NBA:desmond_bane::pts_reb::OVER,23.5,-105,Desmond Bane,NBA:desmond_bane,pts_reb,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR,POR @ PHX,player_prop,NBA:jalen_green::points::OVER,17.5,-119,Jalen Green,NBA:jalen_green,points,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:MIA@CHA,NBA:2026:04:14:CHA-MIA,MIA @ CHA,player_prop,NBA:tyler_herro::points::OVER,21.5,-127,Tyler Herro,NBA:tyler_herro,points,True,
NBA,2026-04-12,sportsline,NBA:2026:04:12:MIL@PHI,NBA:2026:04:12:MIL-PHI,MIL @ PHI,player_prop,NBA:ousmane_dieng::reb_ast::OVER,12.5,-139,Ousmane Dieng,NBA:ousmane_dieng,reb_ast,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:LAC@POR,NBA:2026:04:10:LAC-POR,LAC @ POR,player_prop,NBA:deni_avdija::rebounds::OVER,6.5,-148,Deni Avdija,NBA:deni_avdija,rebounds,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:ORL@CHI,NBA:2026:04:10:CHI-ORL,ORL @ CHI,player_prop,NBA:paolo_banchero::rebounds::OVER,8.5,113,Paolo Banchero,NBA:paolo_banchero,rebounds,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:OKC@PHX,NBA:2026:04:27:OKC-PHX,OKC @ PHX,spread,PHX,11.5,-118,,,,True,
NBA,2026-04-26,sportsline,NBA:2026:04:26:LAL@HOU,NBA:2026:04:26:HOU-LAL,LAL @ HOU,moneyline,HOU,,-162,,,,True,
NBA,2026-04-25,sportsline,NBA:2026:04:25:NYK@ATL,NBA:2026:04:25:ATL-NYK,NYK @ ATL,player_prop,NBA:cj_mccollum::points::OVER,19.5,-114,Cj Mccollum,NBA:cj_mccollum,points,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:SAS@POR,NBA:2026:04:24:POR-SAS,SAS @ POR,spread,POR,2.5,-105,,,,True,
NBA,2026-04-21,sportsline,NBA:2026:04:21:HOU@LAL,NBA:2026:04:21:HOU-LAL,HOU @ LAL,total,OVER,206.5,-110,,,,True,
NBA,2026-04-18,sportsline,NBA:2026:04:18:HOU@LAL,NBA:2026:04:18:HOU-LAL,HOU @ LAL,total,OVER,207.0,-114,,,,True,
NBA,2026-04-18,sportsline,NBA:2026:04:18:TOR@CLE,NBA:2026:04:18:CLE-TOR,TOR @ CLE,player_prop,NBA:scottie_barnes::pts_reb_ast::OVER,30.5,-127,Scottie Barnes,NBA:scottie_barnes,pts_reb_ast,True,
NBA,2026-04-17,sportsline,NBA:2026:04:17:CHA@ORL,NBA:2026:04:17:CHA-ORL,CHA @ ORL,spread,ORL,3.5,-105,,,,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:GSW@LAC,NBA:2026:04:15:GSW-LAC,GSW @ LAC,moneyline,GSW,,185,,,,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI,ORL @ PHI,player_prop,NBA:andre_drummond::pts_reb_ast::OVER,18.5,-120,Andre Drummond,NBA:andre_drummond,pts_reb_ast,True,
NBA,2026-04-14,sportsline,NBA:2026:04:14:POR@PHX,NBA:2026:04:14:PHX-POR,POR @ PHX,moneyline,PHX,,-170,,,,True,
NBA,2026-04-12,sportsline,NBA:2026:04:12:DEN@SAS,NBA:2026:04:12:DEN-SAS,DEN @ SAS,spread,DEN,11.5,-114,,,,True,
NBA,2026-04-12,sportsline,NBA:2026:04:12:NOP@MIN,NBA:2026:04:12:MIN-NOP,NOP @ MIN,spread,NOP,6.0,-114,,,,True,
NBA,2026-04-12,sportsline,NBA:2026:04:12:DET@IND,NBA:2026:04:12:DET-IND,DET @ IND,moneyline,IND,,650,,,,True,
NBA,2026-04-12,sportsline,NBA:2026:04:12:ORL@BOS,NBA:2026:04:12:BOS-ORL,ORL @ BOS,moneyline,ORL,,-165,,,,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:MEM@UTA,NBA:2026:04:10:MEM-UTA,MEM @ UTA,moneyline,UTA,,-159,,,,True,
NBA,2026-04-10,sportsline,NBA:2026:04:10:MIA@WAS,NBA:2026:04:10:MIA-WAS,MIA @ WAS,moneyline,WAS,,1,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:DET@ORL,NBA:2026:04:27:DET-ORL,DET @ ORL,moneyline,DET,,-155,,,,True,
NBA,2026-04-27,sportsline,NBA:2026:04:27:MIN@DEN,NBA:2026:04:27:DEN-MIN,MIN @ DEN,total,OVER,223.5,-108,,,,True,
NBA,2026-04-24,sportsline,NBA:2026:04:24:LAL@HOU,NBA:2026:04:24:HOU-LAL,LAL @ HOU,spread,LAL,9.0,-114,,,,True,
NBA,2026-04-23,sportsline,NBA:2026:04:23:DEN@MIN,NBA:2026:04:23:DEN-MIN,DEN @ MIN,moneyline,DEN,,-126,,,,True,
NBA,2026-04-22,sportsline,NBA:2026:04:22:PHX@OKC,NBA:2026:04:22:OKC-PHX,PHX @ OKC,total,OVER,215.5,-110,,,,True,
NBA,2026-04-20,sportsline,NBA:2026:04:20:TOR@CLE,NBA:2026:04:20:CLE-TOR,TOR @ CLE,spread,CLE,-9.0,-115,,,,True,
NBA,2026-04-19,sportsline,NBA:2026:04:19:PHX@OKC,NBA:2026:04:19:OKC-PHX,PHX @ OKC,spread,PHX,15.5,-110,,,,True,
NBA,2026-04-15,sportsline,NBA:2026:04:15:ORL@PHI,NBA:2026:04:15:ORL-PHI,ORL @ PHI,total,OVER,221.5,-110,,,,True,
