pick_id,date,sport,game_label,bet_label,market,selection,line,auto_tier,tier_reason,support_count,pattern_name,auto_included,wilson_score,confidence_score,gate_reason,source_list
82a94e11565c273a95ef9f6fa423fe319c72d3ac5e73604001cfa6d351f52c8a,2026-04-02,NBA,SAS @ LAC,Darius Garland OVER 18.5 points,player_prop,NBA:darius_garland::points::OVER,18.5,A,"A:, pattern 'Mike Barner points prop' (164-121, 57.5%), Wilson 0.529, 1 source, record 430-385 (52.8%, n=815, combo_market_stat), confidence 36/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Mike Barner points prop,True,0.5287,36,,sportsline
25ecbaaf5ebcdc10326af37fdfe84e2e61f6d864e488a85dfe1370882c22297d,2026-04-02,NBA,MIN @ DET,Ayo Dosunmu OVER 4.5 rebounds,player_prop,NBA:ayo_dosunmu::rebounds::OVER,4.5,A,"A:, pattern 'Prop Bet Guy rebounds prop OVER' (28-18, 60.9%), Wilson 0.512, 1 source, record 28-18 (60.9%, n=46, pattern_hist), confidence 27/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,Prop Bet Guy rebounds prop OVER,True,0.5121,27,,sportsline
b27c9972ca22ba7f7460a95ad8a2284d29754523a121d3fa511430b9adb13ccc,2026-04-02,NBA,SAS @ LAC,Stephon Castle OVER 22.5 pts+ast,player_prop,NBA:stephon_castle::pts_ast::OVER,22.5,B,"B:, pattern 'Mike Barner player prop' (294-211, 58.2%), Wilson 0.576, 1 source, record 69-48 (59.0%, n=117, combo_market_stat), confidence 61/100, adj: recency +0.030, expert +0.015, line_bucket +0.010",1,Mike Barner player prop,True,0.5759,61,,sportsline
0e4c4492ff4cbfd9bbb320b6ecde71cd9b55669e0dfb3bb9fd166cd92fa90a05,2026-04-02,NBA,PHX @ CHA,UNDER 223.5 (PHX@CHA),total,UNDER,223.5,B,"B:, no pattern match, Wilson 0.562, 4 sources, record 12-7 (63.2%, n=19, consensus_market), confidence 54/100, adj: recency +0.030",4,,True,0.5619,54,,bettingpros_5star|oddstrader|sportsline|vegasinsider
5ae39e2b4d80b2f7b8994170b5ecd0de84455ba0dd5f24dc69e9ab78a289d7e0,2026-04-02,NBA,PHX @ CHA,Dillon Brooks OVER 13.5 points,player_prop,NBA:dillon_brooks::points::OVER,13.5,B,"B:, pattern 'Markus Markets (expert)' (131-93, 58.5%), Wilson 0.535, 1 source, record 131-93 (58.5%, n=224, pattern_hist), confidence 39/100, adj: recency +0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,Markus Markets (expert),True,0.535,39,,action
436a5f62fea2897e30f5d33ed230770da681a340b3bf33abc62097399990ce9c,2026-04-02,NBA,LAL @ OKC,Isaiah Hartenstein OVER 7.5 points,player_prop,NBA:isaiah_hartenstein::points::OVER,7.5,B,"B:, no pattern match, Wilson 0.525, 2 sources, record 9-7 (56.2%, n=16, combo_market_stat), confidence 34/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5255,34,,covers|juicereel_sxebets
d7f5846c889ab8dae9d7a84a0ef1e3c03c1566afc10d3a0567ad1c5f4363b607,2026-04-02,NBA,? @ ?,Isaiah Hartenstein OVER 7.5 points,player_prop,NBA:isaiah_hartenstein::points::OVER,7.5,B,"B:, no pattern match, Wilson 0.525, 2 sources, record 9-7 (56.2%, n=16, combo_market_stat), confidence 34/100, adj: recency +0.030, stat +0.010, line_bucket +0.010",2,,True,0.5255,34,,covers|juicereel_sxebets
f778f96fd26595eb3ee6810f06a0f15a381570d08a3cbace61ef1e4952ba9936,2026-04-02,NBA,MIN @ DET,Anthony Edwards UNDER 25.5 points,player_prop,NBA:anthony_edwards::points::UNDER,25.5,B,"B:, pattern 'sportsline player prop UNDER' (189-130, 59.2%), Wilson 0.524, 1 source, record 430-385 (52.8%, n=815, combo_market_stat), confidence 34/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,sportsline player prop UNDER,True,0.5242,34,,sportsline
8a4c78a1f67a090cee604c317fd792ad05f5f26e80e788f64259581d977553f9,2026-04-02,NBA,MIN @ DET,Jalen Duren UNDER 22.5 points,player_prop,NBA:jalen_duren::points::UNDER,22.5,B,"B:, pattern 'sportsline player prop UNDER' (189-130, 59.2%), Wilson 0.524, 1 source, record 430-385 (52.8%, n=815, combo_market_stat), confidence 34/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,sportsline player prop UNDER,True,0.5242,34,,sportsline
f5418a09ea4819b11220979fbbf762d56ecbcf9500a288b134b0212948fa1e33,2026-04-02,NBA,SAS @ LAC,Deaaron Fox OVER 15.5 points,player_prop,NBA:deaaron_fox::points::OVER,15.5,B,"B:, pattern 'sportsline player prop OVER' (775-682, 53.2%), Wilson 0.524, 1 source, record 430-385 (52.8%, n=815, combo_market_stat), confidence 34/100, adj: recency -0.020, expert +0.015, stat +0.010, line_bucket +0.010",1,sportsline player prop OVER,True,0.5242,34,,sportsline
9e642514657550d1c645478afc10fb0ddfd57d04dddf01d7d77825f86deba90b,2026-04-02,NBA,PHX @ CHA,PHX +6.5 (PHX@CHA),spread,PHX,6.5,B,"B:, no pattern match, Wilson 0.524, 2 sources, record 14-8 (63.6%, n=22, combo_market), confidence 34/100, adj: recency +0.030, line_bucket +0.010",2,,True,0.5241,34,,action|vegasinsider
aa9b366ac009ed1e1633482dee872fa8cb042499399d0618f9cee26c3d551824,2026-04-02,NBA,CLE @ GSW,Jarrett Allen OVER 6.5 rebounds,player_prop,NBA:jarrett_allen::rebounds::OVER,6.5,B,"B:, pattern 'sportsline player prop OVER' (775-682, 53.2%), Wilson 0.511, 1 source, record 86-85 (50.3%, n=171, combo_market_stat), confidence 27/100, adj: recency -0.020, stat +0.010, line_bucket +0.010",1,sportsline player prop OVER,True,0.5109,27,,sportsline
