atomic_stat,avg_odds,bets_with_units,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
rebounds,-6.5,7,The Degenerates,5,player_prop,10,-3.0869999999999997,4,-26.0,0,-0.4354019746121297,action,7.09,3,0.2366,0.5,5
,-40.0,7,Top Shelf Action 🥃,5,total,10,-3.0949999999999998,3,-120.0,0,-0.43591549295774645,action,7.1,3,0.2366,0.5,5
points,-121.44444444444444,9,Prop Model,5,player_prop,9,-1.8450000000000004,9,-1093.0,0,-0.1876907426246186,vegasinsider,9.829999999999998,0,0.1888,0.4444444444444444,4
pts_reb,-115.0,7,Royals Props,6,player_prop,9,-5.07,1,-115.0,0,-0.7171145685997171,action,7.07,2,0.1206,0.3333333333333333,3
rebounds,-62.25,9,Tom Oldfield,9,player_prop,9,-9.440000000000001,8,-498.0,0,-1.0,covers,9.440000000000001,0,0.0,0.0,0
pts_ast,-114.85714285714286,9,sXeBets,5,player_prop,9,-1.4720000000000004,7,-804.0,0,-0.15527426160337557,juicereel_sxebets,9.48,0,0.1888,0.4444444444444444,4
reb_ast,,3,Boomer Betz,3,player_prop,8,-3.0,0,0.0,0,-1.0,action,3.0,5,0.3057,0.625,5
,-108.25,8,Buckets Podcast,6,total,8,-6.154,4,-433.0,0,-0.7550920245398772,action,8.15,0,0.0715,0.25,2
reb_ast,,5,Doug Ziefel,5,player_prop,8,-5.0,0,0.0,0,-1.0,action,5.0,3,0.1368,0.375,3
assists,-57.75,8,Jason Logan Senior,5,player_prop,8,-2.2800000000000002,8,-462.0,0,-0.2756952841596131,covers,8.27,0,0.1368,0.375,3
assists,,3,Matt DiLeo,3,player_prop,8,-3.0,0,0.0,0,-1.0,action,3.0,5,0.3057,0.625,5
threes,29.4,8,Matt DiLeo,6,player_prop,8,-3.375,5,147.0,0,-0.45731707317073167,action,7.380000000000001,0,0.0715,0.25,2
assists,,5,Matt Moore,5,player_prop,8,-5.0,0,0.0,0,-1.0,action,5.0,3,0.1368,0.375,3
,-111.25,5,RankScore by Bet Labs,3,total,8,-1.2149999999999994,4,-445.0,0,-0.23275862068965508,action,5.22,3,0.3057,0.625,5
pts_reb,,5,RocketPlays,5,player_prop,8,-5.0,0,0.0,0,-1.0,action,5.0,3,0.1368,0.375,3
reb_ast,108.0,4,RocketPlays,3,player_prop,8,-1.963,1,108.0,0,-0.4957070707070707,action,3.96,4,0.3057,0.625,5
,-51.57142857142857,7,Top Shelf Action 🥃,3,spread,8,0.7199999999999998,7,-361.0,0,0.09876543209876538,action,7.290000000000001,1,0.3057,0.625,5
points,,4,Babs .,4,player_prop,7,-4.0,0,0.0,0,-1.0,action,4.0,3,0.1582,0.42857142857142855,3
steals,263.0,4,Bryan Fonseca,4,player_prop,7,-3.28,2,526.0,0,-1.0,action,3.28,3,0.1582,0.42857142857142855,3
reb_ast,-4.5,3,Buckets Podcast,3,player_prop,7,-3.04,2,-9.0,0,-1.0,action,3.04,4,0.2505,0.5714285714285714,4
pts_reb_ast,,6,Grant Neiffer,6,player_prop,7,-6.0,0,0.0,0,-1.0,action,6.0,1,0.0257,0.14285714285714285,1
points,-82.71428571428571,7,Larry Hartstein,1,player_prop,7,2.645,7,-579.0,0,0.359375,sportsline,7.36,0,0.4869,0.8571428571428571,6
pts_ast,,4,Matt Moore,4,player_prop,7,-4.0,0,0.0,0,-1.0,action,4.0,3,0.1582,0.42857142857142855,3
,-115.0,4,Picks Office,2,total,7,-0.1399999999999999,2,-230.0,0,-0.03381642512077292,action,4.140000000000001,3,0.3589,0.7142857142857143,5
pts_ast,-114.5,4,RocketPlays,4,player_prop,7,-4.140000000000001,2,-229.0,0,-1.0,action,4.140000000000001,3,0.1582,0.42857142857142855,3
rebounds,111.0,3,RocketPlays,2,player_prop,7,-0.946,1,111.0,0,-0.32067796610169486,action,2.95,4,0.3589,0.7142857142857143,5
,-108.0,6,Wags Wins,4,total,7,-2.18,5,-540.0,0,-0.3521809369951535,action,6.1899999999999995,1,0.1582,0.42857142857142855,3
pts_reb_ast,-105.0,4,Alex Hinton,4,player_prop,6,-4.02,1,-105.0,0,-1.0,action,4.02,2,0.0968,0.3333333333333333,2
rebounds,121.0,5,Alex Hinton,4,player_prop,6,-2.911,1,121.0,0,-0.5940816326530612,action,4.9,1,0.0968,0.3333333333333333,2
points,-117.2,5,Alex Selesnick,3,player_prop,6,-1.388,5,-586.0,0,-0.2575139146567718,sportsline,5.39,1,0.1876,0.5,3
pts_ast,-105.0,4,Brandon Kravitz,4,player_prop,6,-3.02,1,-105.0,0,-0.7512437810945275,action,4.02,2,0.0968,0.3333333333333333,2
threes,-118.0,2,Buckets Podcast,2,player_prop,6,-2.08,1,-118.0,0,-1.0,action,2.08,4,0.3,0.6666666666666666,4
points,-116.0,6,Chris Gimino,2,player_prop,6,-0.3649999999999999,5,-580.0,0,-0.05748031496062991,action,6.35,0,0.3,0.6666666666666666,4
assists,-120.0,3,Doug Ziefel,2,player_prop,6,-2.0,1,-120.0,0,-0.6472491909385114,action,3.09,3,0.3,0.6666666666666666,4
pts_ast,,3,Doug Ziefel,3,player_prop,6,-3.0,0,0.0,0,-1.0,action,3.0,3,0.1876,0.5,3
assists,-1.5,4,Gilles Gallant,3,player_prop,6,-2.017,2,-3.0,0,-0.5017412935323383,action,4.02,2,0.1876,0.5,3
rebounds,116.0,3,Grant Neiffer,2,player_prop,6,-0.921,1,116.0,0,-0.3143344709897611,action,2.93,3,0.3,0.6666666666666666,4
threes,42.5,6,Jason Logan Senior,4,player_prop,6,-1.7950000000000002,6,255.0,0,-0.31001727115716754,covers,5.79,0,0.0968,0.3333333333333333,2
steals,-235.0,1,Jim Turvey,0,player_prop,6,0.596,1,-235.0,0,0.4257142857142857,action,1.4,5,0.6097,1.0,6
pts_reb_ast,,2,Matt DiLeo,2,player_prop,6,-2.0,0,0.0,0,-1.0,action,2.0,4,0.3,0.6666666666666666,4
rebounds,-123.83333333333333,6,Mike Barner,3,player_prop,6,-0.633,6,-743.0,0,-0.09547511312217195,sportsline,6.63,0,0.1876,0.5,3
blocks,-105.0,6,OddsTrader AI,1,player_prop,6,3.1460000000000004,6,-630.0,0,0.45793304221251824,oddstrader,6.87,0,0.4365,0.8333333333333334,5
,-112.0,6,Picks Office,2,spread,6,1.7200000000000002,5,-560.0,0,0.27344992050874406,action,6.29,0,0.3,0.6666666666666666,4
blocks,,4,Ryan Minion,4,player_prop,6,-4.0,0,0.0,0,-1.0,action,4.0,2,0.0968,0.3333333333333333,2
pts_ast,,3,The Degenerates,3,player_prop,6,-3.0,0,0.0,0,-1.0,action,3.0,3,0.1876,0.5,3
reb_ast,-6.75,4,sXeBets,1,player_prop,6,1.894,4,-27.0,0,0.46195121951219503,juicereel_sxebets,4.1000000000000005,2,0.4365,0.8333333333333334,5
pts_ast,-122.0,2,Alex Hinton,2,player_prop,5,-2.1,1,-122.0,0,-1.0,action,2.1,3,0.2307,0.6,3
reb_ast,-114.0,5,Alex Hinton,5,player_prop,5,-5.07,1,-114.0,0,-1.0,action,5.07,0,-0.0,0.0,0
points,-110.0,3,Andrew Caley Senior,0,player_prop,5,2.856,3,-330.0,0,0.9095541401273883,covers,3.1400000000000006,2,0.5655,1.0,5
,-110.0,3,Brian Bitler,2,total,5,-1.0950000000000002,2,-220.0,0,-0.353225806451613,action,3.0999999999999996,2,0.2307,0.6,3
threes,105.0,2,Bryan Fonseca,1,player_prop,5,0.028999999999999915,1,105.0,0,0.014646464646464604,action,1.98,3,0.3755,0.8,4
rebounds,113.0,2,Cam Is Money,1,player_prop,5,0.062000000000000055,1,113.0,0,0.03195876288659797,action,1.94,3,0.3755,0.8,4
points,-72.4,5,Chris Faria,3,player_prop,5,-1.2850000000000001,5,-362.0,0,-0.24291115311909262,covers,5.290000000000001,0,0.1176,0.4,2
,-61.8,5,Dimers AI Model,5,spread,5,-5.05,5,-309.0,0,-1.0,dimers,5.05,0,-0.0,0.0,0
reb_ast,105.0,3,Gilles Gallant,2,player_prop,5,-0.952,2,210.0,0,-0.3227118644067796,action,2.95,2,0.2307,0.6,3
threes,32.333333333333336,5,Gilles Gallant,4,player_prop,5,-3.012,3,97.0,0,-0.6011976047904192,action,5.01,0,0.0362,0.2,1
pts_ast,,5,Grant Neiffer,5,player_prop,5,-5.0,0,0.0,0,-1.0,action,5.0,0,-0.0,0.0,0
reb_ast,,3,Grant Neiffer,3,player_prop,5,-3.0,0,0.0,0,-1.0,action,3.0,2,0.1176,0.4,2
steals,,5,Kyle Murray,5,player_prop,5,-5.0,0,0.0,0,-1.0,action,5.0,0,-0.0,0.0,0
points,,4,MJC Locks,4,player_prop,5,-4.0,0,0.0,0,-1.0,action,4.0,1,0.0362,0.2,1
assists,16.8,5,Mike Barner,4,player_prop,5,-3.074,5,84.0,0,-0.6063116370808678,sportsline,5.07,0,0.0362,0.2,1
pts_reb_ast,-116.6,5,Prop Bet Guy,3,player_prop,5,-1.3730000000000002,5,-583.0,0,-0.25567970204841717,sportsline,5.37,0,0.1176,0.4,2
rebounds,-56.5,4,Prop Bet Guy,2,player_prop,5,-0.12600000000000033,4,-226.0,0,-0.030508474576271268,sportsline,4.13,1,0.2307,0.6,3
points,-110.5,5,Rohit Ponnaiya,4,player_prop,5,-4.05,2,-221.0,0,-0.7941176470588236,covers,5.1,0,0.0362,0.2,1
pts_reb_ast,,2,Royals Props,2,player_prop,5,-2.0,0,0.0,0,-1.0,action,2.0,3,0.2307,0.6,3
,-111.33333333333333,4,Scott Rickenbach,3,total,5,-2.165,3,-334.0,0,-0.5191846522781774,action,4.17,1,0.1176,0.4,2
points,-110.0,3,Sean Koerner,3,player_prop,5,-3.05,1,-110.0,0,-1.0,action,3.05,2,0.1176,0.4,2
,-104.5,4,Sir Lockselot,1,spread,5,1.914,4,-418.0,0,0.46911764705882353,action,4.08,1,0.3755,0.8,4
assists,-58.25,4,Tom Oldfield,3,player_prop,5,-2.154,4,-233.0,0,-0.5177884615384615,covers,4.16,1,0.1176,0.4,2
,-39.0,4,VegasIsMyBitch,4,total,5,-4.09,3,-117.0,0,-1.0,action,4.09,1,0.0362,0.2,1
rebounds,-64.25,4,Zak Hanshew,2,player_prop,5,-0.2530000000000001,4,-257.0,0,-0.059389671361502375,covers,4.26,1,0.2307,0.6,3
points,,2,+113,2,player_prop,4,-2.0,0,0.0,0,-1.0,sportsline,2.0,2,0.15,0.5,2
points,-115.75,4,Adam Thompson,1,player_prop,4,1.704,4,-463.0,0,0.39813084112149527,sportsline,4.28,0,0.3006,0.75,3
,-114.5,4,Alex Hinton,1,spread,4,1.733,4,-458.0,0,0.4058548009367681,action,4.2700000000000005,0,0.3006,0.75,3
pts_reb_ast,-118.75,4,Alex Selesnick,2,player_prop,4,-0.3450000000000001,4,-475.0,0,-0.0794930875576037,sportsline,4.34,0,0.15,0.5,2
assists,101.0,2,Austin Pendergrass,1,player_prop,4,-2.0,1,101.0,0,-1.0,action,2.0,2,0.3006,0.75,3
pts_reb,,2,Babs .,2,player_prop,4,-2.0,0,0.0,0,-1.0,action,2.0,2,0.15,0.5,2
pts_reb_ast,,2,Babs .,2,player_prop,4,-2.0,0,0.0,0,-1.0,action,2.0,2,0.15,0.5,2
pts_ast,,1,Boomer Betz,1,player_prop,4,-1.0,0,0.0,0,-1.0,action,1.0,3,0.3006,0.75,3
pts_reb,434.25,4,Brandon Anderson,4,player_prop,4,-2.36,4,1737.0,0,-1.0,action,2.36,0,0.0,0.0,0
,,1,Bruce Marshall,1,spread,4,-1.0,0,0.0,0,-1.0,sportsline,1.0,3,0.3006,0.75,3
steals,,3,Buckets Podcast,3,player_prop,4,-3.0,0,0.0,0,-1.0,action,3.0,1,0.0456,0.25,1
pts_reb,,2,Charlie Wright,2,player_prop,4,-2.0,0,0.0,0,-1.0,action,2.0,2,0.15,0.5,2
points,,1,Collin Whitchurch,1,player_prop,4,-1.0,0,0.0,0,-1.0,action,1.0,3,0.3006,0.75,3
rebounds,41.333333333333336,4,Douglas Farmer,1,player_prop,4,2.1079999999999997,3,124.0,0,0.5405128205128205,covers,3.9,0,0.3006,0.75,3
points,,4,Fizzy78,4,player_prop,4,-4.0,0,0.0,0,-1.0,bettingpros_experts,4.0,0,0.0,0.0,0
pts_ast,,1,Jim Turvey,1,player_prop,4,-1.0,0,0.0,0,-1.0,action,1.0,3,0.3006,0.75,3
points,,0,John Feltman,0,player_prop,4,0.0,0,0.0,0,,action,0.0,4,0.5101,1.0,4
rebounds,-8.75,4,Larry Hartstein,1,player_prop,4,1.8720000000000003,4,-35.0,0,0.453268765133172,sportsline,4.13,0,0.3006,0.75,3
rebounds,,2,Matt Moore,2,player_prop,4,-2.0,0,0.0,0,-1.0,action,2.0,2,0.15,0.5,2
reb_ast,-105.0,2,Mjaybrod,2,player_prop,4,-2.02,1,-105.0,0,-1.0,action,2.02,2,0.15,0.5,2
pts_ast,-117.75,4,Prop Bet Guy,3,player_prop,4,-2.3340000000000005,4,-471.0,0,-0.5390300230946883,sportsline,4.33,0,0.0456,0.25,1
pts_reb,-119.0,4,Prop Bet Guy,3,player_prop,4,-2.3520000000000003,4,-476.0,0,-0.5406896551724139,sportsline,4.3500000000000005,0,0.0456,0.25,1
assists,,3,PvB Bets,3,player_prop,4,-3.0,0,0.0,0,-1.0,action,3.0,1,0.0456,0.25,1
rebounds,5.0,3,PvB Bets,1,player_prop,4,1.0430000000000001,2,10.0,0,0.3535593220338984,action,2.9499999999999997,1,0.3006,0.75,3
pts_reb_ast,,4,RocketPlays,4,player_prop,4,-4.0,0,0.0,0,-1.0,action,4.0,0,0.0,0.0,0
rebounds,,2,Sean Koerner,2,player_prop,4,-2.0,0,0.0,0,-1.0,action,2.0,2,0.15,0.5,2
assists,112.0,3,The Degenerates,3,player_prop,4,-2.94,1,112.0,0,-1.0,action,2.94,1,0.0456,0.25,1
points,228.66666666666666,4,The Degenerates,4,player_prop,4,-2.94,3,686.0,0,-1.0,vegasinsider,2.94,0,0.0,0.0,0
rebounds,,4,The Propfessor,4,player_prop,4,-4.0,0,0.0,0,-1.0,action,4.0,0,0.0,0.0,0
,-117.33333333333333,3,Trevor Knapp,2,spread,4,0.764,3,-352.0,0,0.23580246913580247,covers,3.24,1,0.15,0.5,2
,,1,carmenciorra,1,spread,4,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,3,0.3006,0.75,3
pts_reb_ast,2.0,4,gordyscott88,2,player_prop,4,0.04899999999999982,4,8.0,0,0.012373737373737327,bettingpros_experts,3.9600000000000004,0,0.15,0.5,2
pts_reb,-111.75,4,jacobparchert,2,player_prop,4,-0.2260000000000002,4,-447.0,0,-0.05342789598108751,bettingpros_experts,4.23,0,0.15,0.5,2
pts_reb_ast,-115.33333333333333,4,jacobparchert,3,player_prop,4,-2.21,3,-346.0,0,-0.524940617577197,bettingpros_experts,4.210000000000001,0,0.0456,0.25,1
threes,,2,nomadicmitch,2,player_prop,4,-2.0,0,0.0,0,-1.0,bettingpros_experts,2.0,2,0.15,0.5,2
threes,8.5,2,sXeBets,2,player_prop,4,-1.9300000000000002,2,17.0,0,-1.0,juicereel_sxebets,1.9300000000000002,2,0.15,0.5,2
assists,,0,+113,0,player_prop,3,0.0,0,0.0,0,,sportsline,0.0,3,0.4385,1.0,3
pts_reb,,1,+113,1,player_prop,3,-1.0,0,0.0,0,-1.0,sportsline,1.0,2,0.2077,0.6666666666666666,2
pts_reb,-127.0,3,Adam Thompson,1,player_prop,3,0.65,3,-381.0,0,0.19402985074626866,sportsline,3.35,0,0.2077,0.6666666666666666,2
threes,43.666666666666664,3,Andrew Caley Senior,2,player_prop,3,-0.873,3,131.0,0,-0.3041811846689895,covers,2.87,0,0.0615,0.3333333333333333,1
reb_ast,,2,Babs .,2,player_prop,3,-2.0,0,0.0,0,-1.0,action,2.0,1,0.0615,0.3333333333333333,1
,-110.0,2,Bet Labs,1,spread,3,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,action,2.1,1,0.2077,0.6666666666666666,2
,-115.0,2,Boomer Betz,2,spread,3,-2.0700000000000003,1,-115.0,0,-1.0,action,2.0700000000000003,1,0.0615,0.3333333333333333,1
reb_ast,466.6666666666667,3,Brandon Anderson,3,player_prop,3,-1.92,3,1400.0,0,-1.0,action,1.92,0,0.0,0.0,0
assists,105.0,2,Brandon Kravitz,2,player_prop,3,-1.98,1,105.0,0,-1.0,action,1.98,1,0.0615,0.3333333333333333,1
pts_reb_ast,-107.0,2,Brandon Kravitz,2,player_prop,3,-2.0300000000000002,1,-107.0,0,-1.0,action,2.0300000000000002,1,0.0615,0.3333333333333333,1
,31.666666666666668,3,Brandon Kravitz,1,total,3,0.9889999999999997,3,95.0,0,0.32640264026402627,action,3.0300000000000002,0,0.2077,0.6666666666666666,2
,-114.0,3,Brian Edwards,0,spread,3,2.809,3,-342.0,0,0.8778125,vegasinsider,3.2,0,0.4385,1.0,3
reb_ast,,1,Cam Is Money,1,player_prop,3,-1.0,0,0.0,0,-1.0,action,1.0,2,0.2077,0.6666666666666666,2
assists,,1,Charlie Wright,1,player_prop,3,-1.0,0,0.0,0,-1.0,action,1.0,2,0.2077,0.6666666666666666,2
pts_reb,-102.0,2,Collin Whitchurch,2,player_prop,3,-2.01,1,-102.0,0,-1.0,action,2.01,1,0.0615,0.3333333333333333,1
assists,-51.333333333333336,3,David Bearman,1,player_prop,3,0.7820000000000001,3,-154.0,0,0.2428571428571429,sportsline,3.2199999999999998,0,0.2077,0.6666666666666666,2
steals,,0,Doug Ziefel,0,player_prop,3,0.0,0,0.0,0,,action,0.0,3,0.4385,1.0,3
points,,3,Gamblers Dream,3,player_prop,3,-3.0,0,0.0,0,-1.0,action,3.0,0,0.0,0.0,0
rebounds,42.666666666666664,3,Gilles Gallant,0,player_prop,3,3.126,3,128.0,0,1.0854166666666667,action,2.88,0,0.4385,1.0,3
points,,1,Grant Neiffer,1,player_prop,3,-1.0,0,0.0,0,-1.0,action,1.0,2,0.2077,0.6666666666666666,2
blocks,,0,Jim Turvey,0,player_prop,3,0.0,0,0.0,0,,action,0.0,3,0.4385,1.0,3
rebounds,,3,John Feltman,3,player_prop,3,-3.0,0,0.0,0,-1.0,action,3.0,0,0.0,0.0,0
rebounds,-110.0,1,MJC Locks,1,player_prop,3,0.0,1,-110.0,0,0.0,action,1.05,2,0.2077,0.6666666666666666,2
steals,,3,MJC Locks,3,player_prop,3,-3.0,0,0.0,0,-1.0,action,3.0,0,0.0,0.0,0
threes,-52.0,3,Markus Markets,1,player_prop,3,0.759,3,-156.0,0,0.23425925925925925,action,3.24,0,0.2077,0.6666666666666666,2
threes,54.0,3,Matt Moore,2,player_prop,3,-0.752,3,162.0,0,-0.27345454545454545,action,2.75,0,0.0615,0.3333333333333333,1
pts_reb,-118.0,3,Mike Barner,3,player_prop,3,-3.16,2,-236.0,0,-1.0,sportsline,3.16,0,0.0,0.0,0
points,,3,Milly Props,3,player_prop,3,-3.0,0,0.0,0,-1.0,action,3.0,0,0.0,0.0,0
points,0.0,2,Mjaybrod,1,player_prop,3,-0.009000000000000008,2,0.0,0,-0.004500000000000004,action,2.0,1,0.2077,0.6666666666666666,2
pts_reb_ast,-111.0,3,Mjaybrod,3,player_prop,3,-3.16,3,-333.0,0,-1.0,action,3.16,0,0.0,0.0,0
assists,,0,Player Props,0,player_prop,3,0.0,0,0.0,0,,action,0.0,3,0.4385,1.0,3
assists,40.0,3,Prop Bet Guy,2,player_prop,3,-0.9149999999999999,3,120.0,0,-0.31443298969072164,sportsline,2.9099999999999997,0,0.0615,0.3333333333333333,1
pts_reb,,3,Prop Bomb 🏝,3,player_prop,3,-3.0,0,0.0,0,-1.0,action,3.0,0,0.0,0.0,0
rebounds,,2,Prop Bomb 🏝,2,player_prop,3,-2.0,0,0.0,0,-1.0,action,2.0,1,0.0615,0.3333333333333333,1
assists,-2.5,2,Quinn Allen,1,player_prop,3,-0.02100000000000013,2,-5.0,0,-0.010344827586206959,covers,2.0300000000000002,1,0.2077,0.6666666666666666,2
assists,-114.5,2,Sean Koerner,1,player_prop,3,-0.13500000000000012,2,-229.0,0,-0.06308411214953276,action,2.14,1,0.2077,0.6666666666666666,2
,-111.0,3,Stephen Nover,1,spread,3,0.846,3,-333.0,0,0.26772151898734176,vegasinsider,3.16,0,0.2077,0.6666666666666666,2
,-110.0,2,VegasIsMyBitch,0,spread,3,1.91,2,-220.0,0,0.9095238095238094,action,2.1,1,0.4385,1.0,3
,,1,YBK Picks.com,1,total,3,-1.0,0,0.0,0,-1.0,action,1.0,2,0.2077,0.6666666666666666,2
points,-118.33333333333333,3,Zack Cimini,2,player_prop,3,-1.2520000000000002,3,-355.0,0,-0.3852307692307693,sportsline,3.25,0,0.0615,0.3333333333333333,1
steals,,1,nomadicmitch,1,player_prop,3,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,2,0.2077,0.6666666666666666,2
pts_reb,-105.0,3,nukethebooks,2,player_prop,3,-1.069,3,-315.0,0,-0.34934640522875815,juicereel_nukethebooks,3.06,0,0.0615,0.3333333333333333,1
pts_reb_ast,-110.0,1,💰🦡 Jake,0,player_prop,3,0.955,1,-110.0,0,0.9095238095238094,action,1.05,2,0.4385,1.0,3
reb_ast,,1,+113,1,player_prop,2,-1.0,0,0.0,0,-1.0,sportsline,1.0,1,0.0945,0.5,1
blocks,,0,1979jbusy,0,player_prop,2,0.0,0,0.0,0,,bettingpros_experts,0.0,2,0.3424,1.0,2
rebounds,,0,1979jbusy,0,player_prop,2,0.0,0,0.0,0,,bettingpros_experts,0.0,2,0.3424,1.0,2
steals,,0,1979jbusy,0,player_prop,2,0.0,0,0.0,0,,bettingpros_experts,0.0,2,0.3424,1.0,2
,-110.0,1,Alex Hinton,1,total,2,-1.05,1,-110.0,0,-1.0,action,1.05,1,0.0945,0.5,1
rebounds,102.0,2,Andrew Caley Senior,1,player_prop,2,0.020000000000000018,2,204.0,0,0.01010101010101011,covers,1.98,0,0.0945,0.5,1
rebounds,-151.0,2,Austin Pendergrass,1,player_prop,2,-0.20499999999999996,1,-151.0,0,-0.09318181818181816,action,2.2,0,0.0945,0.5,1
assists,,1,Babs .,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
,,1,Bet Labs,1,total,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
points,242.5,2,Bill Marzano,2,player_prop,2,-1.2,2,485.0,0,-1.0,vegasinsider,1.2,0,0.0,0.0,0
threes,470.0,2,Boomer Betz,2,player_prop,2,-1.2,2,940.0,0,-1.0,action,1.2,0,0.0,0.0,0
pts_reb_ast,-105.0,1,Brandon Anderson,0,player_prop,2,0.971,1,-105.0,0,0.9519607843137254,action,1.02,1,0.3424,1.0,2
reb_ast,-138.0,1,Brandon Kravitz,1,player_prop,2,-1.16,1,-138.0,0,-1.0,action,1.16,1,0.0945,0.5,1
threes,7.5,2,Cam Is Money,0,player_prop,2,2.052,2,15.0,0,1.0523076923076924,action,1.95,0,0.3424,1.0,2
pts_reb_ast,,2,CeeJ Sports,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
assists,100.0,2,Chris Faria,2,player_prop,2,-2.0,1,100.0,0,-1.0,covers,2.0,0,0.0,0.0,0
rebounds,-112.0,2,Chris Faria,1,player_prop,2,-0.05400000000000005,1,-112.0,0,-0.02621359223300973,covers,2.06,0,0.0945,0.5,1
rebounds,108.0,1,Chris Gimino,0,player_prop,2,1.037,1,108.0,0,1.0802083333333332,action,0.96,1,0.3424,1.0,2
reb_ast,,2,Collin Whitchurch,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
rebounds,-145.0,2,David Bearman,1,player_prop,2,-0.369,2,-290.0,0,-0.15569620253164557,sportsline,2.37,0,0.0945,0.5,1
,-110.0,2,Douglas Farmer,2,total,2,-2.1,2,-220.0,0,-1.0,covers,2.1,0,0.0,0.0,0
rebounds,,1,FTN Fantasy,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
rebounds,,1,Fizzy78,1,player_prop,2,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,1,0.0945,0.5,1
pts_reb,,0,Gilles Gallant,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_reb_ast,-113.5,2,Gilles Gallant,1,player_prop,2,-0.12400000000000011,2,-227.0,0,-0.058215962441314606,action,2.13,0,0.0945,0.5,1
assists,,0,Grant Neiffer,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
points,-112.0,2,Jay Money,1,player_prop,2,-0.1090000000000001,2,-224.0,0,-0.05165876777251189,action,2.1100000000000003,0,0.0945,0.5,1
pts_reb,-105.0,1,Jay Money,1,player_prop,2,-1.02,1,-105.0,0,-1.0,action,1.02,1,0.0945,0.5,1
pts_reb_ast,-122.5,2,Jay Money,2,player_prop,2,-2.2,2,-245.0,0,-1.0,action,2.2,0,0.0,0.0,0
,-110.0,2,Jim Turvey,1,spread,2,-0.09500000000000008,2,-220.0,0,-0.04523809523809528,action,2.1,0,0.0945,0.5,1
assists,,1,KD850,1,player_prop,2,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,1,0.0945,0.5,1
assists,-18.5,2,Larry Hartstein,1,player_prop,2,-0.133,2,-37.0,0,-0.06214953271028038,sportsline,2.14,0,0.0945,0.5,1
assists,,2,MJC Locks,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
blocks,,1,MJC Locks,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
blocks,,1,Matt Moore,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,-125.0,2,Matt Moore,2,player_prop,2,-2.1100000000000003,1,-125.0,0,-1.0,action,2.1100000000000003,0,0.0,0.0,0
pts_reb_ast,-123.5,2,Matt Severance,1,player_prop,2,-0.21200000000000008,2,-247.0,0,-0.09592760180995479,sportsline,2.21,0,0.0945,0.5,1
,-115.0,2,Michael Fiddle,2,spread,2,-2.0700000000000003,1,-115.0,0,-1.0,action,2.0700000000000003,0,0.0,0.0,0
reb_ast,-5.0,2,Mike Barner,2,player_prop,2,-2.05,2,-10.0,0,-1.0,sportsline,2.05,0,0.0,0.0,0
assists,,2,Milly Props,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,2,Milly Props,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
,-106.5,2,Mjaybrod,1,spread,2,-0.05700000000000005,2,-213.0,0,-0.027669902912621384,action,2.06,0,0.0945,0.5,1
,-114.5,2,Paul Bovi,2,spread,2,-2.14,2,-229.0,0,-1.0,vegasinsider,2.14,0,0.0,0.0,0
blocks,,0,Prop Bomb 🏝,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
pts_reb_ast,,1,Prop Bomb 🏝,1,player_prop,2,-1.0,0,0.0,0,-1.0,action,1.0,1,0.0945,0.5,1
reb_ast,,2,Prop Bomb 🏝,2,player_prop,2,-2.0,0,0.0,0,-1.0,action,2.0,0,0.0,0.0,0
reb_ast,,0,PvB Bets,0,player_prop,2,0.0,0,0.0,0,,action,0.0,2,0.3424,1.0,2
,-12.0,2,Robert Criscola,0,spread,2,4.196,2,-24.0,0,8.392,covers,0.5,0,0.3424,1.0,2
rebounds,-6.0,2,Rohit Ponnaiya,2,player_prop,2,-2.06,2,-12.0,0,-1.0,covers,2.06,0,0.0,0.0,0
