avg_odds,bets_with_units,by_market,expert_name,losses,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
-18.0,53,"{""player_prop"": {""losses"": 29, ""n"": 57, ""net_units"": -5.474, ""wilson_lower"": 0.3662, ""win_pct"": 0.49122807017543857, ""wins"": 28}}",Jon Metler,29,57,-5.473999999999998,45,-810.0,0,-0.10239431350542458,covers,53.46000000000001,4,0.3662,0.49122807017543857,28
-61.145833333333336,50,"{""player_prop"": {""losses"": 28, ""n"": 50, ""net_units"": -7.614, ""wilson_lower"": 0.3116, ""win_pct"": 0.44, ""wins"": 22}}",Jason Logan Senior,28,50,-7.6140000000000025,48,-2935.0,0,-0.1475867416165924,covers,51.59,0,0.3116,0.44,22
-79.61904761904762,44,"{""player_prop"": {""losses"": 24, ""n"": 44, ""net_units"": -6.496, ""wilson_lower"": 0.3171, ""win_pct"": 0.45454545454545453, ""wins"": 20}}",Mike Barner,24,44,-6.496,42,-3344.0,0,-0.1397891112545728,sportsline,46.47000000000002,0,0.3171,0.45454545454545453,20
116.0,24,"{""player_prop"": {""losses"": 23, ""n"": 42, ""net_units"": -21.921, ""wilson_lower"": 0.3122, ""win_pct"": 0.4523809523809524, ""wins"": 19}}",Grant Neiffer,23,42,-21.921,1,116.0,0,-0.9160468031759298,action,23.93,18,0.3122,0.4523809523809524,19
-21.176470588235293,32,"{""player_prop"": {""losses"": 21, ""n"": 41, ""net_units"": -10.283, ""wilson_lower"": 0.3425, ""win_pct"": 0.4878048780487805, ""wins"": 20}}",Gilles Gallant,21,41,-10.283000000000007,17,-360.0,0,-0.31855638166047107,action,32.28,9,0.3425,0.4878048780487805,20
,23,"{""player_prop"": {""losses"": 23, ""n"": 37, ""net_units"": -23.0, ""wilson_lower"": 0.2406, ""win_pct"": 0.3783783783783784, ""wins"": 14}}",Lines at Lunch,23,37,-23.0,0,0.0,0,-1.0,action,23.0,14,0.2406,0.3783783783783784,14
,16,"{""player_prop"": {""losses"": 16, ""n"": 36, ""net_units"": -16.0, ""wilson_lower"": 0.3958, ""win_pct"": 0.5555555555555556, ""wins"": 20}}",Babs .,16,36,-16.0,0,0.0,0,-1.0,action,16.0,20,0.3958,0.5555555555555556,20
-88.6875,33,"{""player_prop"": {""losses"": 20, ""n"": 34, ""net_units"": -11.005, ""wilson_lower"": 0.2637, ""win_pct"": 0.4117647058823529, ""wins"": 14}}",Prop Bet Guy,20,34,-11.005000000000003,32,-2838.0,0,-0.31442857142857145,sportsline,35.00000000000001,1,0.2637,0.4117647058823529,14
-78.48,26,"{""player_prop"": {""losses"": 17, ""n"": 28, ""net_units"": -9.209, ""wilson_lower"": 0.2357, ""win_pct"": 0.39285714285714285, ""wins"": 11}}",Tom Oldfield,17,28,-9.209000000000001,25,-1962.0,0,-0.3383174136664219,covers,27.219999999999995,2,0.2357,0.39285714285714285,11
-56.4375,20,"{""player_prop"": {""losses"": 9, ""n"": 20, ""net_units"": -0.387, ""wilson_lower"": 0.3421, ""win_pct"": 0.55, ""wins"": 11}, ""spread"": {""losses"": 1, ""n"": 1, ""net_units"": 0.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}, ""total"": {""losses"": 2, ""n"": 2, ""net_units"": -2.1, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Douglas Farmer,12,23,-2.4869999999999997,16,-903.0,0,-0.12131707317073172,covers,20.499999999999996,3,0.2924,0.4782608695652174,11
-103.2,21,"{""player_prop"": {""losses"": 13, ""n"": 22, ""net_units"": -7.152, ""wilson_lower"": 0.2326, ""win_pct"": 0.4090909090909091, ""wins"": 9}, ""total"": {""losses"": 1, ""n"": 1, ""net_units"": -1.05, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Zak Hanshew,14,23,-8.202,20,-2064.0,0,-0.3689608636977058,covers,22.23,2,0.2216,0.391304347826087,9
-91.0,14,"{""spread"": {""losses"": 7, ""n"": 16, ""net_units"": -2.327, ""wilson_lower"": 0.3318, ""win_pct"": 0.5625, ""wins"": 9}, ""total"": {""losses"": 2, ""n"": 5, ""net_units"": -1.095, ""wilson_lower"": 0.2307, ""win_pct"": 0.6, ""wins"": 3}}",Brian Bitler,9,21,-3.4220000000000006,12,-1092.0,0,-0.23681660899653978,action,14.450000000000003,7,0.3655,0.5714285714285714,12
-108.71428571428571,17,"{""spread"": {""losses"": 6, ""n"": 14, ""net_units"": 0.565, ""wilson_lower"": 0.3259, ""win_pct"": 0.5714285714285714, ""wins"": 8}, ""total"": {""losses"": 3, ""n"": 5, ""net_units"": -2.165, ""wilson_lower"": 0.1176, ""win_pct"": 0.4, ""wins"": 2}}",Scott Rickenbach,9,19,-1.5999999999999999,14,-1522.0,0,-0.09101251422070533,action,17.580000000000002,2,0.3171,0.5263157894736842,10
-110.0,12,"{""player_prop"": {""losses"": 12, ""n"": 17, ""net_units"": -11.0, ""wilson_lower"": 0.1328, ""win_pct"": 0.29411764705882354, ""wins"": 5}}",MJC Locks,12,17,-11.0,1,-110.0,0,-0.9128630705394191,action,12.05,5,0.1328,0.29411764705882354,5
,5,"{""player_prop"": {""losses"": 5, ""n"": 15, ""net_units"": -5.0, ""wilson_lower"": 0.4171, ""win_pct"": 0.6666666666666666, ""wins"": 10}}",+113,5,15,-5.0,0,0.0,0,-1.0,sportsline,5.0,10,0.4171,0.6666666666666666,10
-59.86666666666667,15,"{""player_prop"": {""losses"": 4, ""n"": 15, ""net_units"": 4.18, ""wilson_lower"": 0.4805, ""win_pct"": 0.7333333333333333, ""wins"": 11}}",Larry Hartstein,4,15,4.180000000000001,15,-898.0,0,0.2640555906506633,sportsline,15.83,0,0.4805,0.7333333333333333,11
-62.888888888888886,12,"{""player_prop"": {""losses"": 8, ""n"": 14, ""net_units"": -4.313, ""wilson_lower"": 0.2138, ""win_pct"": 0.42857142857142855, ""wins"": 6}}",Quinn Allen,8,14,-4.313000000000001,9,-566.0,0,-0.35036555645816414,covers,12.31,2,0.2138,0.42857142857142855,6
-112.85714285714286,10,"{""spread"": {""losses"": 2, ""n"": 6, ""net_units"": 1.72, ""wilson_lower"": 0.3, ""win_pct"": 0.6666666666666666, ""wins"": 4}, ""total"": {""losses"": 2, ""n"": 7, ""net_units"": -0.14, ""wilson_lower"": 0.3589, ""win_pct"": 0.7142857142857143, ""wins"": 5}}",Picks Office,4,13,1.5800000000000005,7,-790.0,0,0.1514860977948227,action,10.43,3,0.4237,0.6923076923076923,9
-81.375,9,"{""player_prop"": {""losses"": 6, ""n"": 10, ""net_units"": -5.189, ""wilson_lower"": 0.1682, ""win_pct"": 0.4, ""wins"": 4}, ""spread"": {""losses"": 1, ""n"": 2, ""net_units"": -0.057, ""wilson_lower"": 0.0945, ""win_pct"": 0.5, ""wins"": 1}}",Mjaybrod,7,12,-5.246,8,-651.0,0,-0.5677489177489178,action,9.24,3,0.1933,0.4166666666666667,5
5.0,7,"{""player_prop"": {""losses"": 5, ""n"": 12, ""net_units"": -2.957, ""wilson_lower"": 0.3195, ""win_pct"": 0.5833333333333334, ""wins"": 7}}",PvB Bets,5,12,-2.957,2,10.0,0,-0.4254676258992806,action,6.949999999999999,5,0.3195,0.5833333333333334,7
-113.0,7,"{""player_prop"": {""losses"": 6, ""n"": 12, ""net_units"": -5.185, ""wilson_lower"": 0.2538, ""win_pct"": 0.5, ""wins"": 6}}",Sean Koerner,6,12,-5.1850000000000005,3,-339.0,0,-0.7211404728789986,action,7.19,5,0.2538,0.5,6
-11.666666666666666,9,"{""player_prop"": {""losses"": 3, ""n"": 10, ""net_units"": 2.003, ""wilson_lower"": 0.3968, ""win_pct"": 0.7, ""wins"": 7}, ""total"": {""losses"": 0, ""n"": 1, ""net_units"": 0.955, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Andrew Caley Senior,3,11,2.9580000000000006,9,-105.0,0,0.3272123893805311,covers,9.04,2,0.4343,0.7272727272727273,8
352.6666666666667,10,"{""player_prop"": {""losses"": 9, ""n"": 11, ""net_units"": -5.139, ""wilson_lower"": 0.0514, ""win_pct"": 0.18181818181818182, ""wins"": 2}}",Brandon Anderson,9,11,-5.138999999999999,9,3174.0,0,-0.720757363253857,action,7.129999999999999,1,0.0514,0.18181818181818182,2
,5,"{""player_prop"": {""losses"": 5, ""n"": 11, ""net_units"": -5.0, ""wilson_lower"": 0.2801, ""win_pct"": 0.5454545454545454, ""wins"": 6}}",Charlie Wright,5,11,-5.0,0,0.0,0,-1.0,action,5.0,6,0.2801,0.5454545454545454,6
-92.1,11,"{""player_prop"": {""losses"": 8, ""n"": 11, ""net_units"": -5.556, ""wilson_lower"": 0.0975, ""win_pct"": 0.2727272727272727, ""wins"": 3}}",jacobparchert,8,11,-5.556000000000001,10,-921.0,0,-0.48062283737024236,bettingpros_experts,11.559999999999999,0,0.0975,0.2727272727272727,3
-117.88888888888889,9,"{""player_prop"": {""losses"": 5, ""n"": 10, ""net_units"": -1.733, ""wilson_lower"": 0.2366, ""win_pct"": 0.5, ""wins"": 5}}",Alex Selesnick,5,10,-1.733,9,-1061.0,0,-0.17810894141829398,sportsline,9.729999999999999,1,0.2366,0.5,5
-102.0,5,"{""player_prop"": {""losses"": 5, ""n"": 10, ""net_units"": -5.01, ""wilson_lower"": 0.2366, ""win_pct"": 0.5, ""wins"": 5}}",Collin Whitchurch,5,10,-5.01,1,-102.0,0,-1.0,action,5.01,5,0.2366,0.5,5
-36.333333333333336,10,"{""player_prop"": {""losses"": 7, ""n"": 9, ""net_units"": -6.058, ""wilson_lower"": 0.0632, ""win_pct"": 0.2222222222222222, ""wins"": 2}, ""spread"": {""losses"": 0, ""n"": 1, ""net_units"": -1.0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Rohit Ponnaiya,7,10,-7.058,6,-218.0,0,-0.6981206726013847,covers,10.110000000000001,0,0.1078,0.3,3
-53.42857142857143,9,"{""player_prop"": {""losses"": 6, ""n"": 9, ""net_units"": -3.339, ""wilson_lower"": 0.1206, ""win_pct"": 0.3333333333333333, ""wins"": 3}}",Chris Faria,6,9,-3.339,7,-374.0,0,-0.3571122994652406,covers,9.350000000000001,0,0.1206,0.3333333333333333,3
,8,"{""player_prop"": {""losses"": 7, ""n"": 8, ""net_units"": -7.0, ""wilson_lower"": 0.0224, ""win_pct"": 0.125, ""wins"": 1}, ""total"": {""losses"": 1, ""n"": 1, ""net_units"": -1.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Fizzy78,8,9,-8.0,0,0.0,0,-1.0,bettingpros_experts,8.0,1,0.0199,0.1111111111111111,1
-121.44444444444444,9,"{""player_prop"": {""losses"": 5, ""n"": 9, ""net_units"": -1.845, ""wilson_lower"": 0.1888, ""win_pct"": 0.4444444444444444, ""wins"": 4}}",Prop Model,5,9,-1.8450000000000004,9,-1093.0,0,-0.1876907426246186,vegasinsider,9.829999999999998,0,0.1888,0.4444444444444444,4
-55.0,5,"{""player_prop"": {""losses"": 1, ""n"": 7, ""net_units"": 1.015, ""wilson_lower"": 0.4869, ""win_pct"": 0.8571428571428571, ""wins"": 6}, ""spread"": {""losses"": 0, ""n"": 2, ""net_units"": 1.894, ""wilson_lower"": 0.3424, ""win_pct"": 1.0, ""wins"": 2}}",💰🦡 Jake,1,9,2.909,4,-220.0,0,0.5703921568627451,action,5.1,4,0.565,0.8888888888888888,8
,1,"{""player_prop"": {""losses"": 0, ""n"": 7, ""net_units"": 0.0, ""wilson_lower"": 0.6457, ""win_pct"": 1.0, ""wins"": 7}, ""spread"": {""losses"": 1, ""n"": 1, ""net_units"": -1.0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",1979jbusy,1,8,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,7,0.5291,0.875,7
-121.375,8,"{""player_prop"": {""losses"": 3, ""n"": 8, ""net_units"": 1.234, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}}",Adam Thompson,3,8,1.234,8,-971.0,0,0.14102857142857142,sportsline,8.75,0,0.3057,0.625,5
-25.0,4,"{""player_prop"": {""losses"": 2, ""n"": 8, ""net_units"": -2.205, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}}",Austin Pendergrass,2,8,-2.205,2,-50.0,0,-0.525,action,4.2,4,0.4093,0.75,6
-78.66666666666667,7,"{""player_prop"": {""losses"": 2, ""n"": 8, ""net_units"": 0.672, ""wilson_lower"": 0.4093, ""win_pct"": 0.75, ""wins"": 6}}",Chris Gimino,2,8,0.672,6,-472.0,0,0.09192886456908345,action,7.3100000000000005,1,0.4093,0.75,6
-110.0,4,"{""player_prop"": {""losses"": 3, ""n"": 7, ""net_units"": -3.0, ""wilson_lower"": 0.2505, ""win_pct"": 0.5714285714285714, ""wins"": 4}, ""spread"": {""losses"": 1, ""n"": 1, ""net_units"": -1.05, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",John Feltman,4,8,-4.05,1,-110.0,0,-1.0,action,4.05,4,0.2152,0.5,4
-111.25,5,"{""total"": {""losses"": 3, ""n"": 8, ""net_units"": -1.215, ""wilson_lower"": 0.3057, ""win_pct"": 0.625, ""wins"": 5}}",RankScore by Bet Labs,3,8,-1.2149999999999994,4,-445.0,0,-0.23275862068965508,action,5.22,3,0.3057,0.625,5
-76.66666666666667,7,"{""player_prop"": {""losses"": 4, ""n"": 8, ""net_units"": -1.291, ""wilson_lower"": 0.2152, ""win_pct"": 0.5, ""wins"": 4}}",RoyalsProps,4,8,-1.291,6,-460.0,0,-0.1773351648351648,action,7.280000000000001,1,0.2152,0.5,4
