avg_odds,bets_with_units,by_market,display_pair,expert_a,expert_b,losses,n,net_units,odds_count,odds_sum,pushes,roi,split_count,total_stake,units_missing_count,wilson_lower,win_pct,wins
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray [action] + Larry Hartstein [sportsline],Kyle Murray [action],Larry Hartstein [sportsline],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray [action] + Markus Markets [action],Kyle Murray [action],Markus Markets [action],0,1,0.0,0,0.0,0,,2,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray [action] + Matt DiLeo [action],Kyle Murray [action],Matt DiLeo [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray [action] + OddsTrader AI [oddstrader],Kyle Murray [action],OddsTrader AI [oddstrader],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Kyle Murray [action] + OddsTrader AI [oddstrader],Kyle Murray [action],OddsTrader AI [oddstrader],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Larry Hartstein [sportsline] + Prop Bet Guy [sportsline],Larry Hartstein [sportsline],Prop Bet Guy [sportsline],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Larry Hartstein [sportsline] + Tom Oldfield [covers],Larry Hartstein [sportsline],Tom Oldfield [covers],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Markus Markets [action] + Mike Barner [sportsline],Markus Markets [action],Mike Barner [sportsline],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Markus Markets [action] + OddsTrader AI [oddstrader],Markus Markets [action],OddsTrader AI [oddstrader],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Markus Markets [action] + RocketPlays [action],Markus Markets [action],RocketPlays [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Markus Markets [action] + The Propfessor [action],Markus Markets [action],The Propfessor [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Markus Markets [action] + Top Shelf Action 🥃 [action],Markus Markets [action],Top Shelf Action 🥃 [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Markus Markets [action] + nukethebooks [juicereel_nukethebooks],Markus Markets [action],nukethebooks [juicereel_nukethebooks],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Matt DiLeo [action] + PvB Bets [action],Matt DiLeo [action],PvB Bets [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Matt DiLeo [action] + Ryan Minion [action],Matt DiLeo [action],Ryan Minion [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Matt Moore [action] + OddsTrader AI [oddstrader],Matt Moore [action],OddsTrader AI [oddstrader],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Matt Moore [action] + Ryan Minion [action],Matt Moore [action],Ryan Minion [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""total"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Matt Moore [action] + Sandy Plashkes [action],Matt Moore [action],Sandy Plashkes [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Matt Moore [action] + The Degenerates [action],Matt Moore [action],The Degenerates [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Mike Barner [sportsline] + Prop Bet Guy [sportsline],Mike Barner [sportsline],Prop Bet Guy [sportsline],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Mike Barner [sportsline] + Quinn Allen [covers],Mike Barner [sportsline],Quinn Allen [covers],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}","Mike Barner [sportsline] + The Degenerates
10-6 Last 3 Days [vegasinsider]",Mike Barner [sportsline],"The Degenerates
10-6 Last 3 Days [vegasinsider]",0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Mike Barner [sportsline] + sXeBets [juicereel_sxebets],Mike Barner [sportsline],sXeBets [juicereel_sxebets],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Mjaybrod [action] + RoyalsProps [action],Mjaybrod [action],RoyalsProps [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",OddsTrader AI [oddstrader] + Quinn Allen [covers],OddsTrader AI [oddstrader],Quinn Allen [covers],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",OddsTrader AI [oddstrader] + sXeBets [juicereel_sxebets],OddsTrader AI [oddstrader],sXeBets [juicereel_sxebets],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",OddsTrader AI [oddstrader] + sXeBets [juicereel_sxebets],OddsTrader AI [oddstrader],sXeBets [juicereel_sxebets],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""spread"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Picks Office [action] + Stephen Nover [vegasinsider],Picks Office [action],Stephen Nover [vegasinsider],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Player Prop Savant [action] + The Degenerates [action],Player Prop Savant [action],The Degenerates [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Prop Bet Guy [sportsline] + Top Shelf Action 🥃 [action],Prop Bet Guy [sportsline],Top Shelf Action 🥃 [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Prop Bet Guy [sportsline] + nukethebooks [juicereel_nukethebooks],Prop Bet Guy [sportsline],nukethebooks [juicereel_nukethebooks],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Prop Bet Guy [sportsline] + nukethebooks [juicereel_nukethebooks],Prop Bet Guy [sportsline],nukethebooks [juicereel_nukethebooks],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""total"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",RankScore by Bet Labs [action] + Top Shelf Action 🥃 [action],RankScore by Bet Labs [action],Top Shelf Action 🥃 [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",RocketPlays [action] + Ryan Minion [action],RocketPlays [action],Ryan Minion [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",RocketPlays [action] + The Propfessor [action],RocketPlays [action],The Propfessor [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Royals Props [action] + Ryan Minion [action],Royals Props [action],Ryan Minion [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Royals Props [action] + The Degenerates [action],Royals Props [action],The Degenerates [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Royals Props [action] + Wags Wins [action],Royals Props [action],Wags Wins [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Ryan Minion [action] + nukethebooks [juicereel_nukethebooks],Ryan Minion [action],nukethebooks [juicereel_nukethebooks],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",The Degenerates [action] + Zak Hanshew [covers],The Degenerates [action],Zak Hanshew [covers],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",The Propfessor [action] + Top Shelf Action 🥃 [action],The Propfessor [action],Top Shelf Action 🥃 [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",TheDevil [bettingpros_experts] + jacobparchert [bettingpros_experts],TheDevil [bettingpros_experts],jacobparchert [bettingpros_experts],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""total"": {""losses"": 1, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.0, ""win_pct"": 0.0, ""wins"": 0}}",Top Shelf Action 🥃 [action] + VegasIsMyBitch [action],Top Shelf Action 🥃 [action],VegasIsMyBitch [action],1,1,0.0,0,0.0,0,,0,0.0,1,0.0,0.0,0
,0,"{""spread"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",VegasIsMyBitch [action] + Wags Wins [action],VegasIsMyBitch [action],Wags Wins [action],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""spread"": {""losses"": 0, ""n"": 1, ""pushes"": 0, ""split_count"": 0, ""wilson_lower"": 0.2065, ""win_pct"": 1.0, ""wins"": 1}}",Zack Cimini [sportsline] + Zack Cimini [vegasinsider],Zack Cimini [sportsline],Zack Cimini [vegasinsider],0,1,0.0,0,0.0,0,,0,0.0,1,0.2065,1.0,1
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Austin Pendergrass [action] + BetQL Model [betql],Austin Pendergrass [action],BetQL Model [betql],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + Chris Gimino [action],BetQL Model [betql],Chris Gimino [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + Doug Ziefel [action],BetQL Model [betql],Doug Ziefel [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + MJC Locks [action],BetQL Model [betql],MJC Locks [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + Rohit Ponnaiya [covers],BetQL Model [betql],Rohit Ponnaiya [covers],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + Sir Lockselot [action],BetQL Model [betql],Sir Lockselot [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",BetQL Model [betql] + severianosmith [bettingpros_experts],BetQL Model [betql],severianosmith [bettingpros_experts],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Brian Bitler [action] + Buckets Podcast [action],Brian Bitler [action],Buckets Podcast [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""total"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Buckets Podcast [action] + Top Shelf Action 🥃 [action],Buckets Podcast [action],Top Shelf Action 🥃 [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Chris Gimino [action] + EV Model Rating Star [covers],Chris Gimino [action],EV Model Rating Star [covers],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""spread"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Dimers AI Model [dimers] + Trevor Knapp [covers],Dimers AI Model [dimers],Trevor Knapp [covers],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + Jim Turvey [action],EV Model Rating Star [covers],Jim Turvey [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + Larry Hartstein [sportsline],EV Model Rating Star [covers],Larry Hartstein [sportsline],0,0,0.0,0,0.0,0,,2,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + Prop Bet Guy [sportsline],EV Model Rating Star [covers],Prop Bet Guy [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + gordyscott88 [bettingpros_experts],EV Model Rating Star [covers],gordyscott88 [bettingpros_experts],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + nukethebooks [juicereel_nukethebooks],EV Model Rating Star [covers],nukethebooks [juicereel_nukethebooks],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",EV Model Rating Star [covers] + severianosmith [bettingpros_experts],EV Model Rating Star [covers],severianosmith [bettingpros_experts],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Jason Logan Senior [covers] + Rohit Ponnaiya [covers],Jason Logan Senior [covers],Rohit Ponnaiya [covers],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Jim Turvey [action] + Joe Dellera [action],Jim Turvey [action],Joe Dellera [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Kyle Murray [action] + Markus Markets [action],Kyle Murray [action],Markus Markets [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Markus Markets [action] + Wags Wins [action],Markus Markets [action],Wags Wins [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",OddsTrader AI [oddstrader] + Prop Bet Guy [sportsline],OddsTrader AI [oddstrader],Prop Bet Guy [sportsline],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 2, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Player Prop Savant [action] + Ryan Minion [action],Player Prop Savant [action],Ryan Minion [action],0,0,0.0,0,0.0,0,,2,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",Ryan Minion [action] + Wags Wins [action],Ryan Minion [action],Wags Wins [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
,0,"{""player_prop"": {""losses"": 0, ""n"": 0, ""pushes"": 0, ""split_count"": 1, ""wilson_lower"": null, ""win_pct"": null, ""wins"": 0}}",The Degenerates [action] + The Propfessor [action],The Degenerates [action],The Propfessor [action],0,0,0.0,0,0.0,0,,1,0.0,0,,,0
